     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
  pixels      Angstroms      counts      counts                                            pixel       pixels      pixels      pixels      pixels  
     165   1.584950e+04   1.096e+03   5.000e+00   1.258e-01   4.865e+01   1.154e+00    3.128e+02    2.531e+02   2.829e+02   2.831e+02   1.756e-01  
     166   1.584972e+04   1.072e+03   8.331e+00   1.258e-01   4.739e+01   1.151e+00    3.130e+02    2.531e+02   2.831e+02   2.831e+02   5.004e-02  
     167   1.584994e+04   1.102e+03   7.445e+00   1.258e-01   4.909e+01   1.163e+00    3.130e+02    2.531e+02   2.831e+02   2.831e+02   6.548e-02  
     168   1.585016e+04   1.089e+03   7.460e+00   1.258e-01   4.771e+01   1.149e+00    3.130e+02    2.533e+02   2.831e+02   2.831e+02  -6.994e-03  
     169   1.585038e+04   1.088e+03   6.717e+00   1.258e-01   4.889e+01   1.176e+00    3.130e+02    2.533e+02   2.831e+02   2.832e+02   1.450e-02  
     170   1.585059e+04   1.122e+03   3.143e+00   1.258e-01   4.998e+01   1.160e+00    3.131e+02    2.533e+02   2.832e+02   2.832e+02  -1.878e-02  
     171   1.585081e+04   1.086e+03   5.047e+00   1.258e-01   4.904e+01   1.175e+00    3.129e+02    2.533e+02   2.831e+02   2.832e+02   6.916e-02  
     172   1.585103e+04   1.098e+03   3.320e+00   1.259e-01   4.868e+01   1.151e+00    3.131e+02    2.534e+02   2.832e+02   2.832e+02  -5.258e-02  
     173   1.585125e+04   1.101e+03   4.573e+00   1.546e-01   4.947e+01   1.168e+00    3.131e+02    2.533e+02   2.832e+02   2.832e+02   3.136e-02  
     174   1.585147e+04   1.054e+03   6.578e+00   3.571e+00   4.694e+01   1.157e+00    3.131e+02    2.534e+02   2.832e+02   2.832e+02  -7.542e-03  
     175   1.585169e+04   1.149e+03   2.677e+00   1.183e+02   5.112e+01   1.161e+00    3.132e+02    2.534e+02   2.833e+02   2.832e+02  -6.084e-02  
     176   1.585191e+04   1.111e+03   8.969e-01   1.168e+03   4.958e+01   1.155e+00    3.130e+02    2.535e+02   2.832e+02   2.832e+02   2.004e-02  
     177   1.585213e+04   1.112e+03   2.683e+00   3.338e+03   5.006e+01   1.169e+00    3.131e+02    2.534e+02   2.832e+02   2.833e+02   2.036e-02  
     178   1.585234e+04   1.104e+03   4.501e+00   2.766e+03   4.887e+01   1.147e+00    3.132e+02    2.535e+02   2.833e+02   2.833e+02  -6.061e-02  
     179   1.585256e+04   1.129e+03   2.893e+00   6.644e+02   5.037e+01   1.159e+00    3.130e+02    2.533e+02   2.832e+02   2.833e+02   1.166e-01  
     180   1.585278e+04   1.074e+03   7.415e+00   4.623e+01   4.743e+01   1.148e+00    3.132e+02    2.534e+02   2.833e+02   2.833e+02   1.854e-02  
     181   1.585300e+04   1.102e+03   8.056e+00   1.046e+00   4.889e+01   1.162e+00    3.130e+02    2.533e+02   2.832e+02   2.833e+02   1.594e-01  
     182   1.585322e+04   1.125e+03   7.618e+00   1.311e-01   4.933e+01   1.153e+00    3.133e+02    2.533e+02   2.833e+02   2.833e+02   2.719e-02  
     183   1.585344e+04   1.074e+03   1.010e+01   1.258e-01   4.801e+01   1.175e+00    3.132e+02    2.533e+02   2.832e+02   2.833e+02   9.381e-02  
     184   1.585366e+04   1.064e+03   8.558e+00   1.258e-01   4.735e+01   1.161e+00    3.131e+02    2.533e+02   2.832e+02   2.834e+02   1.411e-01  
     185   1.585388e+04   1.102e+03   2.752e+00   1.258e-01   4.971e+01   1.167e+00    3.131e+02    2.537e+02   2.834e+02   2.834e+02  -4.496e-02  
     186   1.585410e+04   1.105e+03   3.120e+00   1.258e-01   4.913e+01   1.159e+00    3.135e+02    2.535e+02   2.835e+02   2.834e+02  -1.253e-01  
     187   1.585431e+04   1.098e+03   3.099e+00   1.258e-01   4.999e+01   1.183e+00    3.136e+02    2.535e+02   2.836e+02   2.834e+02  -1.680e-01  
     188   1.585453e+04   1.131e+03   3.874e+00   1.258e-01   5.009e+01   1.159e+00    3.135e+02    2.535e+02   2.835e+02   2.834e+02  -9.549e-02  
     189   1.585475e+04   1.075e+03   4.512e+00   1.258e-01   4.867e+01   1.177e+00    3.134e+02    2.537e+02   2.835e+02   2.834e+02  -1.016e-01  
     190   1.585497e+04   1.112e+03   3.491e+00   1.258e-01   4.972e+01   1.160e+00    3.130e+02    2.536e+02   2.833e+02   2.834e+02   1.248e-01  
     191   1.585519e+04   1.123e+03   4.288e+00   1.258e-01   5.036e+01   1.170e+00    3.135e+02    2.535e+02   2.835e+02   2.834e+02  -4.146e-02  
     192   1.585541e+04   1.104e+03   4.898e+00   1.258e-01   4.915e+01   1.161e+00    3.131e+02    2.537e+02   2.834e+02   2.835e+02   6.031e-02  
     193   1.585563e+04   1.138e+03   1.511e+00   1.258e-01   5.119e+01   1.170e+00    3.132e+02    2.535e+02   2.834e+02   2.835e+02   1.006e-01  
     194   1.585585e+04   1.114e+03   3.847e+00   1.258e-01   4.941e+01   1.157e+00    3.143e+02    2.536e+02   2.840e+02   2.835e+02  -4.972e-01  
     195   1.585607e+04   1.072e+03   5.127e+00   1.258e-01   4.854e+01   1.175e+00    3.134e+02    2.536e+02   2.835e+02   2.835e+02   2.949e-02  
     196   1.585629e+04   1.068e+03   5.005e+00   1.258e-01   4.748e+01   1.156e+00    3.132e+02    2.536e+02   2.834e+02   2.835e+02   1.338e-01  
     197   1.585651e+04   1.068e+03   5.199e+00   1.258e-01   4.817e+01   1.173e+00    3.130e+02    2.537e+02   2.833e+02   2.835e+02   1.978e-01  
     198   1.585673e+04   1.066e+03   4.153e+00   1.258e-01   4.800e+01   1.167e+00    3.132e+02    2.536e+02   2.834e+02   2.835e+02   1.587e-01  
     199   1.585694e+04   1.065e+03   3.378e+00   1.258e-01   4.851e+01   1.181e+00    3.136e+02    2.536e+02   2.836e+02   2.836e+02  -4.128e-02  
     200   1.585716e+04   1.024e+03   5.060e+00   1.258e-01   4.626e+01   1.169e+00    3.136e+02    2.536e+02   2.836e+02   2.836e+02  -3.744e-02  
     201   1.585738e+04   1.033e+03   3.461e+00   1.258e-01   4.742e+01   1.187e+00    3.130e+02    2.537e+02   2.834e+02   2.836e+02   1.906e-01  
     202   1.585760e+04   9.850e+02   5.096e+00   1.258e-01   4.517e+01   1.181e+00    3.130e+02    2.537e+02   2.834e+02   2.836e+02   2.414e-01  
     203   1.585782e+04   1.031e+03   6.145e+00   1.258e-01   4.753e+01   1.196e+00    3.132e+02    2.537e+02   2.834e+02   2.836e+02   1.750e-01  
     204   1.585804e+04   1.005e+03   8.164e+00   1.258e-01   4.515e+01   1.162e+00    3.131e+02    2.539e+02   2.835e+02   2.836e+02   1.528e-01  
     205   1.585826e+04   1.056e+03   8.547e+00   1.258e-01   4.785e+01   1.185e+00    3.131e+02    2.535e+02   2.833e+02   2.836e+02   3.362e-01  
     206   1.585848e+04   1.076e+03   8.176e+00   1.258e-01   4.807e+01   1.171e+00    3.130e+02    2.536e+02   2.833e+02   2.836e+02   3.447e-01  
     207   1.585870e+04   1.067e+03   6.569e+00   1.258e-01   4.831e+01   1.183e+00    3.131e+02    2.536e+02   2.833e+02   2.837e+02   3.192e-01  
     208   1.585892e+04   1.091e+03   4.245e+00   1.258e-01   4.850e+01   1.158e+00    3.130e+02    2.538e+02   2.834e+02   2.837e+02   2.538e-01  
     209   1.585914e+04   1.098e+03   6.152e+00   1.258e-01   4.928e+01   1.171e+00    3.130e+02    2.538e+02   2.834e+02   2.837e+02   2.793e-01  
     210   1.585936e+04   1.087e+03   4.820e+00   1.258e-01   4.824e+01   1.154e+00    3.131e+02    2.538e+02   2.835e+02   2.837e+02   2.467e-01  
     211   1.585958e+04   1.118e+03   5.913e+00   1.258e-01   5.043e+01   1.183e+00    3.132e+02    2.531e+02   2.832e+02   2.837e+02   5.334e-01  
     212   1.585980e+04   1.091e+03   4.641e+00   1.258e-01   4.857e+01   1.172e+00    3.135e+02    2.537e+02   2.836e+02   2.837e+02   1.117e-01  
     213   1.586001e+04   1.091e+03   4.533e+00   1.258e-01   4.915e+01   1.181e+00    3.134e+02    2.539e+02   2.836e+02   2.837e+02   1.125e-01  
     214   1.586023e+04   1.081e+03   3.688e+00   1.258e-01   4.851e+01   1.165e+00    3.134e+02    2.539e+02   2.836e+02   2.838e+02   1.213e-01  
     215   1.586045e+04   1.089e+03   5.430e+00   1.258e-01   4.963e+01   1.196e+00    3.132e+02    2.539e+02   2.835e+02   2.838e+02   2.541e-01  
     216   1.586067e+04   1.112e+03   4.695e+00   1.258e-01   4.967e+01   1.172e+00    3.132e+02    2.541e+02   2.836e+02   2.838e+02   1.530e-01  
     217   1.586089e+04   1.128e+03   3.338e+00   1.258e-01   5.153e+01   1.197e+00    3.140e+02    2.541e+02   2.841e+02   2.838e+02  -2.976e-01  
     218   1.586111e+04   1.112e+03   4.515e+00   1.258e-01   4.995e+01   1.177e+00    3.138e+02    2.541e+02   2.839e+02   2.838e+02  -1.394e-01  
     219   1.586133e+04   1.095e+03   2.721e+00   1.258e-01   5.032e+01   1.196e+00    3.139e+02    2.539e+02   2.839e+02   2.838e+02  -8.546e-02  
     220   1.586155e+04   1.112e+03   5.734e+00   1.258e-01   4.958e+01   1.169e+00    3.138e+02    2.540e+02   2.839e+02   2.838e+02  -1.016e-01  
     221   1.586177e+04   1.134e+03   8.856e+00   1.258e-01   5.100e+01   1.195e+00    3.139e+02    2.540e+02   2.840e+02   2.839e+02  -1.044e-01  
     222   1.586199e+04   1.067e+03   1.193e+01   1.258e-01   4.763e+01   1.180e+00    3.139e+02    2.542e+02   2.840e+02   2.839e+02  -1.583e-01  
     223   1.586221e+04   1.119e+03   1.181e+01   1.258e-01   5.030e+01   1.192e+00    3.140e+02    2.542e+02   2.841e+02   2.839e+02  -2.496e-01  
     224   1.586243e+04   1.114e+03   8.202e+00   1.258e-01   4.911e+01   1.162e+00    3.137e+02    2.541e+02   2.839e+02   2.839e+02   5.783e-03  
     225   1.586265e+04   1.079e+03   5.361e+00   1.258e-01   4.906e+01   1.190e+00    3.142e+02    2.540e+02   2.841e+02   2.839e+02  -2.047e-01  
     226   1.586287e+04   1.106e+03   5.528e+00   1.258e-01   4.980e+01   1.178e+00    3.138e+02    2.541e+02   2.840e+02   2.839e+02  -4.844e-02  
     227   1.586309e+04   1.098e+03   8.784e+00   1.258e-01   4.962e+01   1.187e+00    3.140e+02    2.541e+02   2.840e+02   2.839e+02  -1.150e-01  
     228   1.586331e+04   1.076e+03   1.522e+01   1.258e-01   4.713e+01   1.164e+00    3.139e+02    2.543e+02   2.841e+02   2.839e+02  -1.514e-01  
     229   1.586353e+04   1.092e+03   1.242e+01   1.258e-01   4.877e+01   1.180e+00    3.141e+02    2.543e+02   2.842e+02   2.840e+02  -1.951e-01  
     230   1.586375e+04   1.090e+03   9.095e+00   1.258e-01   4.808e+01   1.160e+00    3.140e+02    2.543e+02   2.841e+02   2.840e+02  -1.696e-01  
     231   1.586397e+04   1.132e+03   4.794e+00   1.258e-01   5.177e+01   1.199e+00    3.141e+02    2.541e+02   2.841e+02   2.840e+02  -8.059e-02  
     232   1.586419e+04   1.121e+03   4.047e+00   1.258e-01   4.973e+01   1.162e+00    3.140e+02    2.543e+02   2.841e+02   2.840e+02  -1.080e-01  
     233   1.586441e+04   1.086e+03   2.577e+00   1.258e-01   4.996e+01   1.197e+00    3.139e+02    2.543e+02   2.841e+02   2.840e+02  -1.100e-01  
     234   1.586463e+04   1.092e+03   4.457e+00   1.258e-01   4.940e+01   1.182e+00    3.140e+02    2.543e+02   2.841e+02   2.840e+02  -9.321e-02  
     235   1.586485e+04   1.065e+03   3.988e+00   1.258e-01   4.881e+01   1.190e+00    3.141e+02    2.544e+02   2.843e+02   2.840e+02  -2.239e-01  
     236   1.586507e+04   1.085e+03   2.451e+00   1.258e-01   4.954e+01   1.189e+00    3.139e+02    2.543e+02   2.841e+02   2.841e+02  -5.651e-02  
     237   1.586529e+04   1.088e+03   4.140e+00   1.273e-01   4.983e+01   1.196e+00    3.140e+02    2.542e+02   2.841e+02   2.841e+02  -3.446e-02  
     238   1.586551e+04   1.066e+03   4.928e+00   2.924e-01   4.839e+01   1.184e+00    3.140e+02    2.544e+02   2.842e+02   2.841e+02  -1.012e-01  
     239   1.586572e+04   1.114e+03   3.478e+00   5.423e+00   5.117e+01   1.199e+00    3.143e+02    2.542e+02   2.843e+02   2.841e+02  -1.949e-01  
     240   1.586594e+04   1.132e+03   1.239e+00   4.789e+01   5.098e+01   1.173e+00    3.140e+02    2.544e+02   2.842e+02   2.841e+02  -1.101e-01  
     241   1.586616e+04   1.117e+03   1.285e+00   1.223e+02   5.097e+01   1.186e+00    3.145e+02    2.544e+02   2.844e+02   2.841e+02  -3.256e-01  
     242   1.586638e+04   1.099e+03   5.341e+00   8.890e+01   4.922e+01   1.169e+00    3.144e+02    2.544e+02   2.844e+02   2.841e+02  -2.613e-01  
     243   1.586660e+04   1.107e+03   5.705e+00   1.843e+01   5.014e+01   1.188e+00    3.140e+02    2.545e+02   2.843e+02   2.841e+02  -1.291e-01  
     244   1.586682e+04   1.119e+03   1.964e+00   1.196e+00   5.032e+01   1.171e+00    3.141e+02    2.546e+02   2.844e+02   2.842e+02  -1.953e-01  
     245   1.586704e+04   1.102e+03   4.953e+00   1.435e-01   4.998e+01   1.191e+00    3.142e+02    2.545e+02   2.843e+02   2.842e+02  -1.719e-01  
     246   1.586726e+04   1.080e+03   6.169e+00   1.259e-01   4.849e+01   1.180e+00    3.142e+02    2.547e+02   2.844e+02   2.842e+02  -2.544e-01  
     247   1.586748e+04   1.085e+03   3.599e+00   1.258e-01   4.999e+01   1.207e+00    3.142e+02    2.545e+02   2.843e+02   2.842e+02  -1.475e-01  
     248   1.586770e+04   1.088e+03   5.762e+00   1.258e-01   4.951e+01   1.195e+00    3.139e+02    2.544e+02   2.842e+02   2.842e+02   5.472e-02  
     249   1.586792e+04   1.062e+03   8.782e+00   1.258e-01   4.875e+01   1.205e+00    3.140e+02    2.545e+02   2.843e+02   2.842e+02  -3.980e-02  
     250   1.586814e+04   9.299e+02   2.279e+01   1.258e-01   4.132e+01   1.179e+00    3.141e+02    2.545e+02   2.843e+02   2.842e+02  -7.296e-02  
     251   1.586836e+04   9.764e+02   6.102e+01   1.258e-01   4.108e+01   1.213e+00    3.141e+02    2.546e+02   2.843e+02   2.843e+02  -6.662e-02  
     252   1.586858e+04   9.682e+02   8.733e+01   1.258e-01   3.858e+01   1.194e+00    3.141e+02    2.546e+02   2.844e+02   2.843e+02  -8.638e-02  
     253   1.586880e+04   1.029e+03   7.858e+01   1.258e-01   4.162e+01   1.202e+00    3.141e+02    2.548e+02   2.845e+02   2.843e+02  -1.898e-01  
     254   1.586902e+04   9.965e+02   4.725e+01   1.258e-01   4.204e+01   1.182e+00    3.141e+02    2.547e+02   2.844e+02   2.843e+02  -1.158e-01  
     255   1.586924e+04   1.026e+03   1.442e+01   1.258e-01   4.646e+01   1.193e+00    3.143e+02    2.548e+02   2.845e+02   2.843e+02  -1.912e-01  
     256   1.586946e+04   1.068e+03   5.171e+00   1.258e-01   4.808e+01   1.171e+00    3.145e+02    2.546e+02   2.846e+02   2.843e+02  -2.512e-01  
     257   1.586968e+04   1.048e+03   5.284e+00   1.258e-01   4.784e+01   1.180e+00    3.143e+02    2.547e+02   2.845e+02   2.843e+02  -1.633e-01  
     258   1.586990e+04   1.133e+03   1.664e+01   1.258e-01   4.896e+01   1.151e+00    3.141e+02    2.546e+02   2.844e+02   2.844e+02  -1.631e-02  
     259   1.587012e+04   1.184e+03   5.349e+01   1.258e-01   4.705e+01   1.139e+00    3.150e+02    2.547e+02   2.848e+02   2.844e+02  -4.716e-01  
     260   1.587034e+04   1.022e+03   8.789e+01   1.258e-01   3.945e+01   1.154e+00    3.145e+02    2.548e+02   2.847e+02   2.844e+02  -2.765e-01  
     261   1.587056e+04   1.083e+03   8.811e+01   1.258e-01   4.180e+01   1.164e+00    3.141e+02    2.547e+02   2.844e+02   2.844e+02  -7.235e-03  
     262   1.587079e+04   1.097e+03   5.417e+01   1.258e-01   4.414e+01   1.150e+00    3.141e+02    2.548e+02   2.844e+02   2.844e+02  -2.467e-02  
     263   1.587101e+04   1.093e+03   1.762e+01   1.258e-01   4.769e+01   1.169e+00    3.143e+02    2.547e+02   2.845e+02   2.844e+02  -5.106e-02  
     264   1.587123e+04   1.107e+03   7.058e+00   1.258e-01   4.963e+01   1.181e+00    3.142e+02    2.547e+02   2.845e+02   2.844e+02  -4.580e-02  
     265   1.587145e+04   1.094e+03   5.630e+00   1.258e-01   4.988e+01   1.192e+00    3.140e+02    2.548e+02   2.844e+02   2.844e+02   5.612e-02  
     266   1.587167e+04   1.050e+03   6.596e+00   1.258e-01   4.740e+01   1.179e+00    3.150e+02    2.548e+02   2.849e+02   2.845e+02  -4.627e-01  
     267   1.587189e+04   1.105e+03   4.219e+00   1.379e-01   5.094e+01   1.203e+00    3.146e+02    2.548e+02   2.847e+02   2.845e+02  -1.970e-01  
     268   1.587211e+04   1.116e+03   2.357e+00   1.389e+00   5.076e+01   1.191e+00    3.142e+02    2.547e+02   2.845e+02   2.845e+02   1.463e-02  
     269   1.587233e+04   1.047e+03   2.614e+00   3.844e+01   4.856e+01   1.203e+00    3.141e+02    2.550e+02   2.845e+02   2.845e+02  -3.745e-02  
     270   1.587255e+04   1.039e+03   7.131e+00   3.490e+02   4.746e+01   1.192e+00    3.141e+02    2.549e+02   2.845e+02   2.845e+02  -6.554e-03  
     271   1.587277e+04   9.818e+02   8.174e+00   1.000e+03   4.571e+01   1.206e+00    3.142e+02    2.548e+02   2.845e+02   2.845e+02   3.762e-02  
     272   1.587299e+04   8.958e+02   6.303e+00   9.369e+02   4.164e+01   1.179e+00    3.140e+02    2.551e+02   2.846e+02   2.845e+02  -1.825e-02  
     273   1.587321e+04   8.848e+02   3.482e+00   2.861e+02   4.175e+01   1.193e+00    3.142e+02    2.550e+02   2.846e+02   2.846e+02  -1.063e-02  
     274   1.587343e+04   9.189e+02   3.729e+00   2.745e+01   4.257e+01   1.179e+00    3.140e+02    2.553e+02   2.847e+02   2.846e+02  -1.060e-01  
     275   1.587365e+04   1.005e+03   2.906e+00   9.058e-01   4.662e+01   1.192e+00    3.142e+02    2.548e+02   2.845e+02   2.846e+02   7.028e-02  
     276   1.587387e+04   1.076e+03   3.103e+00   1.322e-01   4.902e+01   1.186e+00    3.140e+02    2.549e+02   2.844e+02   2.846e+02   1.715e-01  
     277   1.587409e+04   1.057e+03   5.529e+00   1.258e-01   4.870e+01   1.199e+00    3.145e+02    2.549e+02   2.847e+02   2.846e+02  -9.220e-02  
     278   1.587431e+04   1.072e+03   4.155e+00   1.258e-01   4.883e+01   1.184e+00    3.139e+02    2.547e+02   2.843e+02   2.846e+02   3.294e-01  
     279   1.587453e+04   1.075e+03   3.614e+00   1.258e-01   4.957e+01   1.199e+00    3.142e+02    2.551e+02   2.846e+02   2.846e+02   8.249e-03  
     280   1.587475e+04   1.125e+03   5.847e+00   1.258e-01   5.011e+01   1.175e+00    3.140e+02    2.551e+02   2.845e+02   2.847e+02   1.217e-01  
     281   1.587497e+04   1.116e+03   5.639e+00   1.258e-01   5.112e+01   1.207e+00    3.141e+02    2.551e+02   2.846e+02   2.847e+02   4.951e-02  
     282   1.587519e+04   1.094e+03   7.932e+00   1.258e-01   4.950e+01   1.197e+00    3.140e+02    2.550e+02   2.845e+02   2.847e+02   1.909e-01  
     283   1.587541e+04   1.057e+03   7.622e+00   1.258e-01   4.898e+01   1.213e+00    3.142e+02    2.553e+02   2.847e+02   2.847e+02  -2.783e-02  
     284   1.587563e+04   1.019e+03   6.288e+00   1.258e-01   4.664e+01   1.192e+00    3.141e+02    2.551e+02   2.846e+02   2.847e+02   1.045e-01  
     285   1.587585e+04   1.066e+03   4.026e+00   1.258e-01   4.936e+01   1.204e+00    3.142e+02    2.552e+02   2.847e+02   2.847e+02   1.597e-02  
     286   1.587607e+04   1.039e+03   3.646e+00   1.258e-01   4.799e+01   1.200e+00    3.140e+02    2.551e+02   2.845e+02   2.847e+02   1.863e-01  
     287   1.587629e+04   1.033e+03   5.926e+00   1.258e-01   4.824e+01   1.213e+00    3.146e+02    2.551e+02   2.848e+02   2.847e+02  -9.004e-02  
     288   1.587652e+04   1.063e+03   6.323e+00   1.258e-01   4.826e+01   1.183e+00    3.145e+02    2.551e+02   2.848e+02   2.848e+02  -5.447e-02  
     289   1.587674e+04   1.124e+03   6.853e+00   1.258e-01   5.104e+01   1.193e+00    3.142e+02    2.550e+02   2.846e+02   2.848e+02   1.909e-01  
     290   1.587696e+04   1.122e+03   3.310e+00   1.258e-01   5.032e+01   1.170e+00    3.141e+02    2.553e+02   2.847e+02   2.848e+02   7.302e-02  
     291   1.587718e+04   1.121e+03   3.869e+00   1.258e-01   5.113e+01   1.194e+00    3.142e+02    2.548e+02   2.845e+02   2.848e+02   3.171e-01  
     292   1.587740e+04   1.109e+03   2.793e+00   1.258e-01   5.027e+01   1.180e+00    3.141e+02    2.552e+02   2.846e+02   2.848e+02   1.712e-01  
     293   1.587762e+04   1.093e+03   3.395e+00   1.258e-01   5.024e+01   1.199e+00    3.140e+02    2.553e+02   2.847e+02   2.848e+02   1.491e-01  
     294   1.587784e+04   1.118e+03   3.891e+00   1.258e-01   5.052e+01   1.185e+00    3.142e+02    2.556e+02   2.849e+02   2.848e+02  -2.995e-02  
     295   1.587806e+04   1.057e+03   3.719e+00   1.258e-01   4.845e+01   1.191e+00    3.146e+02    2.551e+02   2.848e+02   2.849e+02   2.036e-02  
     296   1.587828e+04   1.081e+03   3.201e-01   1.258e-01   4.992e+01   1.196e+00    3.142e+02    2.554e+02   2.848e+02   2.849e+02   1.093e-01  
     297   1.587850e+04   1.073e+03   3.210e+00   1.258e-01   4.979e+01   1.204e+00    3.141e+02    2.550e+02   2.846e+02   2.849e+02   3.138e-01  
     298   1.587872e+04   1.029e+03   5.955e+00   1.258e-01   4.726e+01   1.178e+00    3.142e+02    2.554e+02   2.848e+02   2.849e+02   1.040e-01  
     299   1.587894e+04   1.099e+03   6.145e+00   1.258e-01   4.896e+01   1.157e+00    3.146e+02    2.552e+02   2.849e+02   2.849e+02  -1.586e-02  
     300   1.587916e+04   1.112e+03   2.933e+00   1.258e-01   4.962e+01   1.160e+00    3.141e+02    2.554e+02   2.847e+02   2.849e+02   2.136e-01  
     301   1.587938e+04   1.073e+03   1.444e+00   1.258e-01   4.899e+01   1.179e+00    3.141e+02    2.553e+02   2.847e+02   2.849e+02   2.074e-01  
     302   1.587961e+04   1.040e+03   6.011e+00   1.258e-01   4.706e+01   1.173e+00    3.142e+02    2.553e+02   2.848e+02   2.850e+02   1.880e-01  
     303   1.587983e+04   1.145e+03   1.764e+00   1.258e-01   5.257e+01   1.204e+00    3.153e+02    2.553e+02   2.853e+02   2.850e+02  -3.337e-01  
     304   1.588005e+04   1.060e+03   2.662e+00   1.258e-01   4.826e+01   1.175e+00    3.144e+02    2.553e+02   2.849e+02   2.850e+02   1.258e-01  
     305   1.588027e+04   1.089e+03   3.869e+00   1.258e-01   4.974e+01   1.187e+00    3.148e+02    2.554e+02   2.851e+02   2.850e+02  -1.039e-01  
     306   1.588049e+04   1.080e+03   1.614e+00   1.258e-01   4.935e+01   1.181e+00    3.152e+02    2.555e+02   2.853e+02   2.850e+02  -3.148e-01  
     307   1.588071e+04   1.095e+03   1.521e+00   1.258e-01   5.047e+01   1.196e+00    3.152e+02    2.554e+02   2.853e+02   2.850e+02  -2.886e-01  
     308   1.588093e+04   1.095e+03   3.325e+00   1.258e-01   4.988e+01   1.189e+00    3.145e+02    2.555e+02   2.850e+02   2.850e+02   4.235e-02  
     309   1.588115e+04   1.044e+03   5.138e+00   1.258e-01   4.841e+01   1.203e+00    3.146e+02    2.553e+02   2.850e+02   2.851e+02   7.099e-02  
     310   1.588137e+04   1.065e+03   2.933e+00   1.258e-01   4.861e+01   1.183e+00    3.150e+02    2.556e+02   2.853e+02   2.851e+02  -2.285e-01  
     311   1.588159e+04   1.124e+03   2.022e+00   1.258e-01   5.200e+01   1.207e+00    3.150e+02    2.555e+02   2.852e+02   2.851e+02  -1.541e-01  
     312   1.588181e+04   1.119e+03   3.925e+00   1.258e-01   5.053e+01   1.182e+00    3.149e+02    2.555e+02   2.852e+02   2.851e+02  -1.336e-01  
     313   1.588204e+04   1.101e+03   4.497e+00   1.258e-01   5.059e+01   1.199e+00    3.150e+02    2.554e+02   2.852e+02   2.851e+02  -1.191e-01  
     314   1.588226e+04   1.094e+03   4.607e+00   1.258e-01   4.955e+01   1.183e+00    3.150e+02    2.555e+02   2.853e+02   2.851e+02  -1.354e-01  
     315   1.588248e+04   1.067e+03   6.052e+00   1.258e-01   4.899e+01   1.200e+00    3.149e+02    2.556e+02   2.853e+02   2.851e+02  -1.350e-01  
     316   1.588270e+04   9.892e+02   7.628e+00   1.258e-01   4.557e+01   1.194e+00    3.150e+02    2.556e+02   2.853e+02   2.851e+02  -1.582e-01  
     317   1.588292e+04   9.644e+02   5.734e+00   1.258e-01   4.535e+01   1.209e+00    3.149e+02    2.554e+02   2.851e+02   2.852e+02   2.312e-02  
     318   1.588314e+04   9.445e+02   4.838e+00   1.258e-01   4.374e+01   1.182e+00    3.151e+02    2.556e+02   2.854e+02   2.852e+02  -2.212e-01  
     319   1.588336e+04   8.936e+02   4.263e+00   1.258e-01   4.252e+01   1.205e+00    3.149e+02    2.556e+02   2.853e+02   2.852e+02  -9.087e-02  
     320   1.588358e+04   9.705e+02   3.323e+00   1.258e-01   4.510e+01   1.190e+00    3.152e+02    2.558e+02   2.855e+02   2.852e+02  -2.850e-01  
     321   1.588380e+04   9.561e+02   1.165e+00   1.258e-01   4.530e+01   1.200e+00    3.148e+02    2.555e+02   2.851e+02   2.852e+02   7.726e-02  
     322   1.588402e+04   8.742e+02   8.945e-01   1.258e-01   4.122e+01   1.179e+00    3.150e+02    2.557e+02   2.854e+02   2.852e+02  -1.238e-01  
     323   1.588425e+04   8.453e+02   2.828e+00   1.258e-01   4.022e+01   1.188e+00    3.150e+02    2.556e+02   2.853e+02   2.852e+02  -1.472e-02  
     324   1.588447e+04   9.592e+02   2.676e+00   1.258e-01   4.439e+01   1.183e+00    3.149e+02    2.557e+02   2.853e+02   2.853e+02  -8.302e-02  
     325   1.588469e+04   9.814e+02   3.987e+00   1.258e-01   4.619e+01   1.205e+00    3.151e+02    2.556e+02   2.854e+02   2.853e+02  -8.521e-02  
     326   1.588491e+04   1.058e+03   2.525e+00   1.258e-01   4.808e+01   1.170e+00    3.149e+02    2.558e+02   2.854e+02   2.853e+02  -8.653e-02  
     327   1.588513e+04   1.148e+03   2.692e+00   1.258e-01   5.212e+01   1.188e+00    3.153e+02    2.556e+02   2.855e+02   2.853e+02  -1.708e-01  
     328   1.588535e+04   1.109e+03   3.538e+00   1.258e-01   5.018e+01   1.181e+00    3.149e+02    2.558e+02   2.854e+02   2.853e+02  -4.370e-02  
     329   1.588557e+04   1.049e+03   6.301e+00   1.258e-01   4.846e+01   1.203e+00    3.158e+02    2.557e+02   2.857e+02   2.853e+02  -4.206e-01  
     330   1.588579e+04   1.095e+03   2.594e+00   1.258e-01   4.981e+01   1.190e+00    3.150e+02    2.562e+02   2.856e+02   2.853e+02  -2.755e-01  
     331   1.588602e+04   1.099e+03   2.314e+00   1.258e-01   5.138e+01   1.213e+00    3.151e+02    2.560e+02   2.856e+02   2.854e+02  -1.987e-01  
     332   1.588624e+04   1.071e+03   1.801e+00   1.258e-01   4.877e+01   1.179e+00    3.149e+02    2.560e+02   2.855e+02   2.854e+02  -8.878e-02  
