     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      12   1.649862e+04   8.258e+02   8.462e+00   1.258e-01   3.318e+01   1.034e+00    5.655e+02    5.048e+02   5.352e+02   5.351e+02  -5.204e-02  
      13   1.649884e+04   7.790e+02   9.676e+00   1.258e-01   3.121e+01   1.020e+00    5.653e+02    5.050e+02   5.351e+02   5.351e+02  -5.286e-02  
      14   1.649907e+04   7.884e+02   1.095e+01   1.258e-01   3.212e+01   1.043e+00    5.652e+02    5.049e+02   5.350e+02   5.351e+02   5.337e-02  
      15   1.649929e+04   7.990e+02   7.572e+00   1.258e-01   3.280e+01   1.044e+00    5.650e+02    5.049e+02   5.350e+02   5.351e+02   1.200e-01  
      16   1.649952e+04   7.929e+02   7.361e+00   1.258e-01   3.272e+01   1.047e+00    5.652e+02    5.048e+02   5.350e+02   5.351e+02   7.033e-02  
      17   1.649974e+04   7.971e+02   6.658e+00   1.258e-01   3.266e+01   1.041e+00    5.652e+02    5.048e+02   5.350e+02   5.351e+02   7.603e-02  
      18   1.649997e+04   7.866e+02   6.713e+00   1.258e-01   3.216e+01   1.037e+00    5.651e+02    5.050e+02   5.350e+02   5.351e+02   3.628e-02  
      19   1.650019e+04   8.183e+02   7.878e+00   1.258e-01   3.351e+01   1.047e+00    5.653e+02    5.050e+02   5.352e+02   5.351e+02  -9.241e-02  
      20   1.650042e+04   8.326e+02   6.990e+00   1.258e-01   3.418e+01   1.048e+00    5.651e+02    5.049e+02   5.350e+02   5.351e+02   5.714e-02  
      21   1.650064e+04   9.826e+02   5.878e+00   1.258e-01   3.951e+01   1.046e+00    5.648e+02    5.049e+02   5.348e+02   5.351e+02   2.250e-01  
      22   1.650087e+04   8.663e+02   4.682e+00   1.258e-01   3.539e+01   1.047e+00    5.650e+02    5.049e+02   5.349e+02   5.351e+02   1.078e-01  
      23   1.650109e+04   8.062e+02   6.064e+00   1.258e-01   3.324e+01   1.044e+00    5.650e+02    5.049e+02   5.350e+02   5.351e+02   7.794e-02  
      24   1.650132e+04   8.299e+02   7.703e+00   1.258e-01   3.363e+01   1.035e+00    5.651e+02    5.050e+02   5.350e+02   5.350e+02   1.172e-02  
      25   1.650154e+04   8.032e+02   5.046e+00   1.258e-01   3.272e+01   1.031e+00    5.649e+02    5.047e+02   5.348e+02   5.350e+02   2.104e-01  
      26   1.650177e+04   7.846e+02   6.315e+00   1.258e-01   3.236e+01   1.047e+00    5.649e+02    5.049e+02   5.349e+02   5.350e+02   1.289e-01  
      27   1.650199e+04   8.083e+02   7.987e+00   1.258e-01   3.305e+01   1.044e+00    5.648e+02    5.049e+02   5.349e+02   5.350e+02   1.644e-01  
      28   1.650222e+04   7.894e+02   2.924e+01   1.258e-01   3.095e+01   1.047e+00    5.650e+02    5.050e+02   5.350e+02   5.350e+02   2.944e-02  
      29   1.650244e+04   7.877e+02   1.298e+02   1.258e-01   2.614e+01   1.048e+00    5.650e+02    5.049e+02   5.349e+02   5.350e+02   8.716e-02  
      30   1.650267e+04   7.787e+02   2.818e+02   1.258e-01   2.172e+01   1.063e+00    5.648e+02    5.051e+02   5.350e+02   5.350e+02   5.447e-02  
      31   1.650289e+04   8.441e+02   3.651e+02   1.258e-01   2.163e+01   1.051e+00    5.649e+02    5.049e+02   5.349e+02   5.350e+02   1.248e-01  
      32   1.650312e+04   8.299e+02   3.176e+02   1.258e-01   2.242e+01   1.067e+00    5.650e+02    5.049e+02   5.349e+02   5.350e+02   8.674e-02  
      33   1.650334e+04   8.513e+02   1.691e+02   1.258e-01   2.677e+01   1.050e+00    5.649e+02    5.049e+02   5.349e+02   5.350e+02   1.093e-01  
      34   1.650357e+04   8.617e+02   4.880e+01   1.265e-01   3.254e+01   1.059e+00    5.651e+02    5.049e+02   5.350e+02   5.350e+02  -1.313e-03  
      35   1.650379e+04   8.752e+02   1.233e+01   3.403e-01   3.560e+01   1.061e+00    5.649e+02    5.049e+02   5.349e+02   5.350e+02   1.047e-01  
      36   1.650402e+04   8.652e+02   7.504e+00   1.630e+01   3.576e+01   1.068e+00    5.649e+02    5.050e+02   5.349e+02   5.350e+02   5.825e-02  
      37   1.650424e+04   7.961e+02   7.434e+00   3.129e+02   3.298e+01   1.058e+00    5.650e+02    5.050e+02   5.350e+02   5.350e+02  -4.233e-02  
      38   1.650447e+04   8.139e+02   6.812e+00   1.670e+03   3.382e+01   1.061e+00    5.648e+02    5.049e+02   5.348e+02   5.350e+02   1.622e-01  
      39   1.650469e+04   8.214e+02   6.683e+00   2.972e+03   3.397e+01   1.055e+00    5.653e+02    5.049e+02   5.351e+02   5.350e+02  -1.235e-01  
      40   1.650492e+04   8.476e+02   7.151e+00   2.107e+03   3.498e+01   1.059e+00    5.649e+02    5.048e+02   5.349e+02   5.350e+02   1.139e-01  
      41   1.650514e+04   8.374e+02   3.596e+00   5.275e+02   3.476e+01   1.054e+00    5.651e+02    5.049e+02   5.350e+02   5.350e+02   6.548e-03  
      42   1.650537e+04   8.380e+02   3.839e+00   3.785e+01   3.472e+01   1.056e+00    5.650e+02    5.050e+02   5.350e+02   5.350e+02  -5.862e-02  
      43   1.650559e+04   8.481e+02   5.586e+00   8.251e-01   3.490e+01   1.048e+00    5.651e+02    5.048e+02   5.349e+02   5.350e+02   4.097e-02  
      44   1.650582e+04   7.928e+02   6.872e+00   1.291e-01   3.281e+01   1.052e+00    5.651e+02    5.049e+02   5.350e+02   5.350e+02  -1.765e-02  
      45   1.650604e+04   7.919e+02   5.282e+00   1.258e-01   3.269e+01   1.043e+00    5.650e+02    5.048e+02   5.349e+02   5.350e+02   4.459e-02  
      46   1.650627e+04   8.147e+02   7.012e+00   1.258e-01   3.350e+01   1.054e+00    5.649e+02    5.048e+02   5.348e+02   5.350e+02   1.364e-01  
      47   1.650649e+04   8.133e+02   5.262e+00   1.258e-01   3.367e+01   1.054e+00    5.650e+02    5.048e+02   5.349e+02   5.349e+02   5.294e-02  
      48   1.650672e+04   8.139e+02   7.105e+00   1.258e-01   3.356e+01   1.060e+00    5.649e+02    5.049e+02   5.349e+02   5.349e+02   6.757e-02  
      49   1.650694e+04   8.052e+02   7.646e+00   1.258e-01   3.327e+01   1.055e+00    5.649e+02    5.049e+02   5.349e+02   5.349e+02   3.971e-02  
      50   1.650717e+04   8.501e+02   3.592e+00   1.258e-01   3.561e+01   1.074e+00    5.661e+02    5.049e+02   5.355e+02   5.349e+02  -5.436e-01  
      51   1.650740e+04   7.840e+02   5.259e+00   1.258e-01   3.281e+01   1.063e+00    5.658e+02    5.048e+02   5.353e+02   5.349e+02  -3.514e-01  
      52   1.650762e+04   8.170e+02   5.893e+00   1.258e-01   3.444e+01   1.082e+00    5.660e+02    5.049e+02   5.354e+02   5.349e+02  -5.081e-01  
      53   1.650785e+04   8.075e+02   5.382e+00   1.258e-01   3.407e+01   1.078e+00    5.657e+02    5.050e+02   5.354e+02   5.349e+02  -4.264e-01  
      54   1.650807e+04   8.256e+02   3.817e+00   1.258e-01   3.489e+01   1.079e+00    5.658e+02    5.048e+02   5.353e+02   5.349e+02  -3.711e-01  
      55   1.650830e+04   8.568e+02   4.769e+00   1.258e-01   3.598e+01   1.073e+00    5.648e+02    5.048e+02   5.348e+02   5.349e+02   8.469e-02  
      56   1.650852e+04   8.301e+02   4.857e+00   1.258e-01   3.500e+01   1.077e+00    5.650e+02    5.049e+02   5.349e+02   5.349e+02   2.042e-03  
      57   1.650875e+04   8.379e+02   5.538e+00   1.258e-01   3.484e+01   1.059e+00    5.652e+02    5.050e+02   5.351e+02   5.349e+02  -1.603e-01  
      58   1.650897e+04   8.193e+02   6.621e+00   1.258e-01   3.437e+01   1.071e+00    5.650e+02    5.050e+02   5.350e+02   5.349e+02  -9.604e-02  
      59   1.650920e+04   8.096e+02   9.096e+00   1.258e-01   3.339e+01   1.054e+00    5.649e+02    5.048e+02   5.348e+02   5.349e+02   5.411e-02  
      60   1.650942e+04   7.732e+02   7.271e+00   1.258e-01   3.238e+01   1.065e+00    5.649e+02    5.049e+02   5.349e+02   5.349e+02   3.795e-02  
      61   1.650965e+04   7.639e+02   4.816e+00   1.258e-01   3.192e+01   1.052e+00    5.649e+02    5.048e+02   5.349e+02   5.349e+02   9.634e-03  
      62   1.650988e+04   6.556e+02   4.419e+00   1.258e-01   2.797e+01   1.064e+00    5.652e+02    5.048e+02   5.350e+02   5.349e+02  -9.050e-02  
      63   1.651010e+04   5.824e+02   3.285e+00   1.258e-01   2.529e+01   1.062e+00    5.649e+02    5.048e+02   5.348e+02   5.349e+02   4.843e-02  
      64   1.651033e+04   6.233e+02   3.896e+00   1.258e-01   2.701e+01   1.074e+00    5.649e+02    5.048e+02   5.349e+02   5.349e+02   1.889e-02  
      65   1.651055e+04   7.628e+02   6.600e+00   1.258e-01   3.236e+01   1.076e+00    5.651e+02    5.049e+02   5.350e+02   5.349e+02  -1.373e-01  
      66   1.651078e+04   7.806e+02   5.673e+00   1.258e-01   3.328e+01   1.088e+00    5.650e+02    5.048e+02   5.349e+02   5.349e+02  -3.379e-02  
      67   1.651100e+04   8.135e+02   3.097e+00   1.258e-01   3.449e+01   1.079e+00    5.648e+02    5.049e+02   5.348e+02   5.349e+02   2.406e-02  
      68   1.651123e+04   7.075e+02   5.407e+00   1.258e-01   3.054e+01   1.091e+00    5.656e+02    5.049e+02   5.352e+02   5.349e+02  -3.715e-01  
      69   1.651146e+04   6.778e+02   4.928e+00   1.258e-01   2.941e+01   1.083e+00    5.658e+02    5.050e+02   5.354e+02   5.349e+02  -4.910e-01  
      70   1.651168e+04   7.244e+02   4.164e+00   1.258e-01   3.151e+01   1.095e+00    5.658e+02    5.048e+02   5.353e+02   5.349e+02  -4.372e-01  
      71   1.651191e+04   7.595e+02   4.268e+00   1.258e-01   3.260e+01   1.080e+00    5.652e+02    5.049e+02   5.350e+02   5.349e+02  -1.809e-01  
      72   1.651213e+04   8.045e+02   5.001e+00   1.258e-01   3.397e+01   1.074e+00    5.648e+02    5.050e+02   5.349e+02   5.348e+02  -2.211e-02  
      73   1.651236e+04   8.295e+02   4.430e+00   1.258e-01   3.474e+01   1.066e+00    5.649e+02    5.050e+02   5.350e+02   5.348e+02  -1.239e-01  
      74   1.651258e+04   7.873e+02   6.443e+00   1.258e-01   3.335e+01   1.081e+00    5.649e+02    5.046e+02   5.347e+02   5.348e+02   1.114e-01  
      75   1.651281e+04   8.362e+02   6.247e+00   1.258e-01   3.494e+01   1.071e+00    5.650e+02    5.046e+02   5.348e+02   5.348e+02   2.033e-02  
      76   1.651304e+04   8.162e+02   4.542e+00   1.258e-01   3.447e+01   1.077e+00    5.649e+02    5.047e+02   5.348e+02   5.348e+02   1.786e-02  
      77   1.651326e+04   8.469e+02   3.291e+00   1.258e-01   3.559e+01   1.073e+00    5.649e+02    5.045e+02   5.347e+02   5.348e+02   1.171e-01  
      78   1.651349e+04   8.187e+02   5.391e+00   1.258e-01   3.469e+01   1.083e+00    5.648e+02    5.049e+02   5.348e+02   5.348e+02  -7.871e-03  
      79   1.651371e+04   8.214e+02   6.198e+00   1.258e-01   3.470e+01   1.081e+00    5.649e+02    5.047e+02   5.348e+02   5.348e+02   5.900e-02  
      80   1.651394e+04   8.393e+02   4.608e+00   1.258e-01   3.497e+01   1.068e+00    5.648e+02    5.049e+02   5.348e+02   5.348e+02  -2.917e-02  
      81   1.651417e+04   8.068e+02   5.892e+00   1.258e-01   3.412e+01   1.080e+00    5.647e+02    5.048e+02   5.348e+02   5.348e+02   3.967e-02  
      82   1.651439e+04   8.039e+02   5.466e+00   1.258e-01   3.444e+01   1.094e+00    5.650e+02    5.049e+02   5.349e+02   5.348e+02  -1.110e-01  
      83   1.651462e+04   8.521e+02   3.604e+00   1.258e-01   3.629e+01   1.091e+00    5.649e+02    5.048e+02   5.348e+02   5.348e+02  -3.297e-02  
      84   1.651484e+04   7.745e+02   8.392e+00   1.258e-01   3.310e+01   1.099e+00    5.648e+02    5.048e+02   5.348e+02   5.348e+02   3.920e-03  
      85   1.651507e+04   7.933e+02   6.595e+00   1.258e-01   3.358e+01   1.080e+00    5.649e+02    5.048e+02   5.348e+02   5.348e+02  -4.698e-02  
      86   1.651530e+04   8.464e+02   4.337e+00   1.258e-01   3.616e+01   1.101e+00    5.649e+02    5.048e+02   5.349e+02   5.348e+02  -8.170e-02  
      87   1.651552e+04   8.311e+02   5.174e+00   1.258e-01   3.559e+01   1.098e+00    5.648e+02    5.047e+02   5.348e+02   5.348e+02   1.104e-02  
      88   1.651575e+04   7.921e+02   4.677e+00   1.258e-01   3.417e+01   1.102e+00    5.649e+02    5.049e+02   5.349e+02   5.348e+02  -9.615e-02  
      89   1.651597e+04   8.086e+02   4.168e+00   1.258e-01   3.461e+01   1.095e+00    5.647e+02    5.049e+02   5.348e+02   5.348e+02  -4.141e-02  
      90   1.651620e+04   7.808e+02   2.967e+00   1.258e-01   3.369e+01   1.099e+00    5.646e+02    5.050e+02   5.348e+02   5.348e+02  -9.611e-03  
      91   1.651643e+04   8.299e+02   3.175e+00   1.258e-01   3.576e+01   1.099e+00    5.647e+02    5.051e+02   5.349e+02   5.348e+02  -1.393e-01  
      92   1.651665e+04   7.958e+02   4.554e+00   1.258e-01   3.424e+01   1.103e+00    5.648e+02    5.047e+02   5.348e+02   5.348e+02  -6.497e-03  
      93   1.651688e+04   7.986e+02   6.537e+00   1.258e-01   3.381e+01   1.082e+00    5.649e+02    5.048e+02   5.348e+02   5.348e+02  -7.366e-02  
      94   1.651711e+04   7.994e+02   5.246e+00   1.258e-01   3.416e+01   1.096e+00    5.649e+02    5.047e+02   5.348e+02   5.348e+02  -5.031e-02  
      95   1.651733e+04   7.857e+02   5.719e+00   1.258e-01   3.361e+01   1.090e+00    5.648e+02    5.047e+02   5.347e+02   5.348e+02   2.473e-02  
      96   1.651756e+04   8.058e+02   4.670e+00   1.258e-01   3.426e+01   1.093e+00    5.650e+02    5.047e+02   5.348e+02   5.348e+02  -7.505e-02  
      97   1.651778e+04   8.273e+02   4.066e+00   1.258e-01   3.499e+01   1.085e+00    5.648e+02    5.048e+02   5.348e+02   5.348e+02  -2.795e-02  
      98   1.651801e+04   8.431e+02   4.328e+00   1.258e-01   3.612e+01   1.108e+00    5.647e+02    5.048e+02   5.348e+02   5.347e+02  -1.972e-02  
      99   1.651824e+04   8.094e+02   4.984e+00   1.258e-01   3.462e+01   1.093e+00    5.648e+02    5.049e+02   5.348e+02   5.347e+02  -9.355e-02  
     100   1.651846e+04   8.126e+02   5.177e+00   1.258e-01   3.496e+01   1.109e+00    5.649e+02    5.048e+02   5.348e+02   5.347e+02  -1.009e-01  
     101   1.651869e+04   8.107e+02   5.149e+00   1.258e-01   3.497e+01   1.107e+00    5.649e+02    5.048e+02   5.349e+02   5.347e+02  -1.263e-01  
     102   1.651892e+04   7.908e+02   4.808e+00   1.258e-01   3.440e+01   1.118e+00    5.648e+02    5.047e+02   5.348e+02   5.347e+02  -3.586e-02  
     103   1.651914e+04   8.031e+02   5.511e+00   1.258e-01   3.472e+01   1.106e+00    5.649e+02    5.049e+02   5.349e+02   5.347e+02  -1.749e-01  
     104   1.651937e+04   7.982e+02   5.599e+00   1.258e-01   3.491e+01   1.130e+00    5.643e+02    5.048e+02   5.346e+02   5.347e+02   1.554e-01  
     105   1.651960e+04   8.106e+02   6.072e+00   1.258e-01   3.492e+01   1.107e+00    5.632e+02    5.049e+02   5.341e+02   5.347e+02   6.554e-01  
     106   1.651982e+04   8.096e+02   5.043e+00   1.258e-01   3.504e+01   1.114e+00    5.637e+02    5.047e+02   5.342e+02   5.347e+02   5.078e-01  
     107   1.652005e+04   8.143e+02   4.901e+00   1.258e-01   3.487e+01   1.096e+00    5.643e+02    5.048e+02   5.346e+02   5.347e+02   1.635e-01  
     108   1.652027e+04   7.790e+02   5.817e+00   1.258e-01   3.375e+01   1.110e+00    5.648e+02    5.047e+02   5.348e+02   5.347e+02  -4.667e-02  
     109   1.652050e+04   7.798e+02   5.541e+00   1.258e-01   3.355e+01   1.094e+00    5.647e+02    5.046e+02   5.346e+02   5.347e+02   5.854e-02  
     110   1.652073e+04   7.506e+02   7.902e+00   1.258e-01   3.220e+01   1.096e+00    5.647e+02    5.046e+02   5.347e+02   5.347e+02   3.870e-02  
     111   1.652095e+04   8.110e+02   6.960e+00   1.258e-01   3.435e+01   1.086e+00    5.649e+02    5.047e+02   5.348e+02   5.347e+02  -8.154e-02  
     112   1.652118e+04   7.815e+02   6.398e+00   1.258e-01   3.322e+01   1.087e+00    5.653e+02    5.049e+02   5.351e+02   5.347e+02  -3.646e-01  
     113   1.652141e+04   7.773e+02   6.468e+00   1.258e-01   3.262e+01   1.067e+00    5.649e+02    5.050e+02   5.350e+02   5.347e+02  -2.611e-01  
     114   1.652163e+04   8.007e+02   5.285e+00   1.258e-01   3.368e+01   1.087e+00    5.653e+02    5.055e+02   5.354e+02   5.347e+02  -7.164e-01  
     115   1.652186e+04   7.317e+02   7.882e+00   1.258e-01   3.080e+01   1.082e+00    5.648e+02    5.058e+02   5.353e+02   5.347e+02  -6.050e-01  
     116   1.652209e+04   7.169e+02   5.925e+00   1.258e-01   3.114e+01   1.120e+00    5.651e+02    5.058e+02   5.354e+02   5.347e+02  -7.646e-01  
     117   1.652231e+04   6.049e+02   4.348e+00   1.258e-01   2.657e+01   1.101e+00    5.647e+02    5.053e+02   5.350e+02   5.347e+02  -3.272e-01  
     118   1.652254e+04   6.666e+02   4.253e+00   1.258e-01   2.906e+01   1.100e+00    5.648e+02    5.049e+02   5.348e+02   5.347e+02  -1.711e-01  
     119   1.652277e+04   6.741e+02   5.777e+00   1.258e-01   2.866e+01   1.069e+00    5.648e+02    5.048e+02   5.348e+02   5.347e+02  -1.318e-01  
     120   1.652299e+04   7.548e+02   4.601e+00   1.258e-01   3.208e+01   1.083e+00    5.647e+02    5.048e+02   5.348e+02   5.347e+02  -1.151e-01  
     121   1.652322e+04   7.827e+02   2.392e+00   1.258e-01   3.387e+01   1.101e+00    5.646e+02    5.049e+02   5.347e+02   5.347e+02  -4.737e-02  
     122   1.652345e+04   8.394e+02   3.051e+00   1.258e-01   3.600e+01   1.104e+00    5.643e+02    5.047e+02   5.345e+02   5.347e+02   1.383e-01  
     123   1.652367e+04   8.254e+02   3.873e+00   1.258e-01   3.565e+01   1.111e+00    5.642e+02    5.050e+02   5.346e+02   5.347e+02   2.230e-02  
     124   1.652390e+04   8.107e+02   3.840e+00   1.258e-01   3.540e+01   1.125e+00    5.640e+02    5.047e+02   5.343e+02   5.347e+02   3.111e-01  
     125   1.652413e+04   7.349e+02   6.834e+00   1.258e-01   3.198e+01   1.108e+00    5.639e+02    5.049e+02   5.344e+02   5.346e+02   2.493e-01  
     126   1.652436e+04   7.636e+02   4.330e+00   1.258e-01   3.344e+01   1.124e+00    5.644e+02    5.047e+02   5.346e+02   5.346e+02   7.369e-02  
     127   1.652458e+04   7.305e+02   4.737e+00   1.258e-01   3.209e+01   1.120e+00    5.646e+02    5.048e+02   5.347e+02   5.346e+02  -9.735e-02  
     128   1.652481e+04   7.955e+02   4.673e+00   1.258e-01   3.458e+01   1.123e+00    5.646e+02    5.049e+02   5.348e+02   5.346e+02  -1.476e-01  
     129   1.652504e+04   7.583e+02   5.028e+00   1.258e-01   3.311e+01   1.117e+00    5.646e+02    5.050e+02   5.348e+02   5.346e+02  -1.581e-01  
     130   1.652526e+04   7.587e+02   5.118e+00   1.258e-01   3.324e+01   1.128e+00    5.647e+02    5.048e+02   5.347e+02   5.346e+02  -8.278e-02  
     131   1.652549e+04   7.717e+02   5.062e+00   1.258e-01   3.371e+01   1.117e+00    5.642e+02    5.049e+02   5.346e+02   5.346e+02   6.303e-02  
     132   1.652572e+04   8.012e+02   5.989e+00   1.258e-01   3.508e+01   1.135e+00    5.642e+02    5.047e+02   5.345e+02   5.346e+02   1.471e-01  
     133   1.652594e+04   8.326e+02   3.495e+00   1.258e-01   3.644e+01   1.130e+00    5.643e+02    5.047e+02   5.345e+02   5.346e+02   1.439e-01  
     134   1.652617e+04   7.816e+02   4.633e+00   1.258e-01   3.456e+01   1.136e+00    5.638e+02    5.048e+02   5.343e+02   5.346e+02   3.177e-01  
     135   1.652640e+04   7.761e+02   4.708e+00   1.258e-01   3.420e+01   1.129e+00    5.639e+02    5.048e+02   5.344e+02   5.346e+02   2.486e-01  
     136   1.652662e+04   7.425e+02   3.859e+00   1.258e-01   3.325e+01   1.146e+00    5.640e+02    5.049e+02   5.344e+02   5.346e+02   1.854e-01  
     137   1.652685e+04   6.979e+02   4.195e+00   1.258e-01   3.127e+01   1.132e+00    5.640e+02    5.049e+02   5.345e+02   5.346e+02   1.512e-01  
     138   1.652708e+04   7.305e+02   2.258e+00   1.258e-01   3.295e+01   1.146e+00    5.641e+02    5.048e+02   5.345e+02   5.346e+02   1.245e-01  
     139   1.652731e+04   7.229e+02   4.656e+00   1.258e-01   3.229e+01   1.130e+00    5.642e+02    5.049e+02   5.346e+02   5.346e+02   4.518e-02  
     140   1.652753e+04   7.311e+02   6.003e+00   1.258e-01   3.254e+01   1.137e+00    5.640e+02    5.046e+02   5.343e+02   5.346e+02   3.086e-01  
     141   1.652776e+04   7.431e+02   5.282e+00   1.258e-01   3.309e+01   1.131e+00    5.639e+02    5.047e+02   5.343e+02   5.346e+02   2.645e-01  
     142   1.652799e+04   7.773e+02   6.329e+00   1.258e-01   3.455e+01   1.140e+00    5.640e+02    5.049e+02   5.344e+02   5.346e+02   1.418e-01  
     143   1.652821e+04   7.421e+02   8.788e+00   1.258e-01   3.231e+01   1.109e+00    5.638e+02    5.047e+02   5.343e+02   5.346e+02   3.336e-01  
     144   1.652844e+04   7.557e+02   9.914e+00   1.258e-01   3.290e+01   1.124e+00    5.645e+02    5.046e+02   5.346e+02   5.346e+02   1.571e-02  
     145   1.652867e+04   7.946e+02   8.903e+00   1.258e-01   3.437e+01   1.117e+00    5.646e+02    5.049e+02   5.347e+02   5.346e+02  -1.628e-01  
     146   1.652890e+04   7.834e+02   7.986e+00   1.258e-01   3.429e+01   1.127e+00    5.646e+02    5.047e+02   5.347e+02   5.346e+02  -8.944e-02  
     147   1.652912e+04   6.825e+02   7.120e+00   1.258e-01   3.030e+01   1.117e+00    5.646e+02    5.047e+02   5.347e+02   5.346e+02  -8.952e-02  
     148   1.652935e+04   6.642e+02   5.990e+00   1.258e-01   2.961e+01   1.129e+00    5.645e+02    5.047e+02   5.346e+02   5.346e+02  -2.940e-02  
     149   1.652958e+04   6.416e+02   5.834e+00   1.258e-01   2.892e+01   1.132e+00    5.645e+02    5.046e+02   5.346e+02   5.346e+02  -1.890e-02  
     150   1.652981e+04   6.088e+02   3.519e+00   1.258e-01   2.811e+01   1.151e+00    5.641e+02    5.048e+02   5.344e+02   5.346e+02   1.254e-01  
     151   1.653003e+04   6.986e+02   4.402e+00   1.258e-01   3.154e+01   1.138e+00    5.640e+02    5.048e+02   5.344e+02   5.346e+02   1.627e-01  
     152   1.653026e+04   7.434e+02   4.854e+00   1.258e-01   3.369e+01   1.160e+00    5.641e+02    5.047e+02   5.344e+02   5.346e+02   1.682e-01  
     153   1.653049e+04   7.210e+02   5.805e+00   1.258e-01   3.280e+01   1.161e+00    5.639e+02    5.047e+02   5.343e+02   5.346e+02   2.791e-01  
     154   1.653071e+04   7.448e+02   5.807e+00   1.258e-01   3.381e+01   1.161e+00    5.641e+02    5.046e+02   5.343e+02   5.345e+02   2.204e-01  
     155   1.653094e+04   7.949e+02   6.682e+00   1.258e-01   3.552e+01   1.150e+00    5.644e+02    5.048e+02   5.346e+02   5.345e+02  -8.129e-02  
     156   1.653117e+04   8.095e+02   8.488e+00   1.258e-01   3.563e+01   1.140e+00    5.639e+02    5.047e+02   5.343e+02   5.345e+02   2.169e-01  
     157   1.653140e+04   7.907e+02   7.236e+00   1.258e-01   3.506e+01   1.144e+00    5.647e+02    5.048e+02   5.347e+02   5.345e+02  -2.084e-01  
     158   1.653162e+04   8.043e+02   4.820e+00   1.258e-01   3.542e+01   1.132e+00    5.642e+02    5.047e+02   5.345e+02   5.345e+02   7.747e-02  
     159   1.653185e+04   8.102e+02   5.711e+00   1.258e-01   3.584e+01   1.137e+00    5.647e+02    5.047e+02   5.347e+02   5.345e+02  -1.838e-01  
     160   1.653208e+04   7.982e+02   6.498e+00   1.258e-01   3.543e+01   1.150e+00    5.642e+02    5.046e+02   5.344e+02   5.345e+02   1.508e-01  
     161   1.653231e+04   7.973e+02   3.527e+00   1.258e-01   3.530e+01   1.132e+00    5.646e+02    5.047e+02   5.347e+02   5.345e+02  -1.547e-01  
     162   1.653253e+04   8.103e+02   5.411e+00   1.258e-01   3.594e+01   1.145e+00    5.640e+02    5.047e+02   5.343e+02   5.345e+02   1.755e-01  
     163   1.653276e+04   8.070e+02   6.168e+00   1.258e-01   3.574e+01   1.148e+00    5.643e+02    5.047e+02   5.345e+02   5.345e+02  -2.854e-03  
     164   1.653299e+04   8.054e+02   8.406e+00   1.258e-01   3.529e+01   1.138e+00    5.640e+02    5.049e+02   5.344e+02   5.345e+02   8.147e-02  
     165   1.653322e+04   7.939e+02   5.340e+00   1.258e-01   3.566e+01   1.153e+00    5.642e+02    5.047e+02   5.344e+02   5.345e+02   6.417e-02  
     166   1.653345e+04   7.975e+02   4.458e+00   1.258e-01   3.578e+01   1.156e+00    5.638e+02    5.046e+02   5.342e+02   5.345e+02   3.059e-01  
