     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      38   1.519385e+04   1.304e+03   1.396e+01   1.263e-01   5.216e+01   1.068e+00    7.702e+01    1.599e+01   4.651e+01   4.650e+01  -5.687e-03  
      39   1.519406e+04   1.317e+03   1.207e+01   2.285e-01   5.330e+01   1.083e+00    7.672e+01    1.606e+01   4.639e+01   4.653e+01   1.374e-01  
      40   1.519427e+04   1.265e+03   1.502e+01   6.178e+00   5.121e+01   1.079e+00    7.665e+01    1.610e+01   4.637e+01   4.656e+01   1.838e-01  
      41   1.519448e+04   1.305e+03   1.327e+01   1.119e+02   5.306e+01   1.094e+00    7.691e+01    1.604e+01   4.647e+01   4.659e+01   1.149e-01  
      42   1.519469e+04   1.247e+03   1.483e+01   6.751e+02   5.061e+01   1.078e+00    7.676e+01    1.613e+01   4.644e+01   4.662e+01   1.725e-01  
      43   1.519490e+04   1.289e+03   1.310e+01   1.522e+03   5.282e+01   1.095e+00    7.673e+01    1.619e+01   4.646e+01   4.665e+01   1.863e-01  
      44   1.519511e+04   1.195e+03   1.536e+01   1.598e+03   4.906e+01   1.083e+00    7.687e+01    1.603e+01   4.645e+01   4.667e+01   2.234e-01  
      45   1.519532e+04   1.220e+03   1.327e+01   7.992e+02   5.048e+01   1.104e+00    7.682e+01    1.649e+01   4.666e+01   4.670e+01   4.855e-02  
      46   1.519552e+04   1.289e+03   1.536e+01   1.537e+02   5.184e+01   1.079e+00    7.689e+01    1.626e+01   4.658e+01   4.673e+01   1.572e-01  
      47   1.519573e+04   1.251e+03   1.469e+01   9.891e+00   5.113e+01   1.092e+00    7.677e+01    1.628e+01   4.652e+01   4.676e+01   2.385e-01  
      48   1.519594e+04   1.257e+03   1.284e+01   3.211e-01   5.091e+01   1.071e+00    7.683e+01    1.649e+01   4.666e+01   4.679e+01   1.322e-01  
      49   1.519615e+04   1.258e+03   1.283e+01   1.270e-01   5.161e+01   1.091e+00    7.691e+01    1.621e+01   4.656e+01   4.682e+01   2.582e-01  
      50   1.519636e+04   1.258e+03   1.240e+01   1.258e-01   5.121e+01   1.076e+00    7.701e+01    1.661e+01   4.681e+01   4.685e+01   4.045e-02  
      51   1.519657e+04   1.264e+03   1.664e+01   1.258e-01   5.091e+01   1.081e+00    7.707e+01    1.698e+01   4.702e+01   4.688e+01  -1.471e-01  
      52   1.519678e+04   1.251e+03   1.475e+01   1.258e-01   5.037e+01   1.068e+00    7.681e+01    1.710e+01   4.695e+01   4.691e+01  -4.637e-02  
      53   1.519699e+04   1.321e+03   1.092e+01   1.258e-01   5.352e+01   1.086e+00    7.697e+01    1.698e+01   4.698e+01   4.694e+01  -3.978e-02  
      54   1.519720e+04   1.253e+03   1.081e+01   1.258e-01   5.078e+01   1.064e+00    7.702e+01    1.740e+01   4.721e+01   4.696e+01  -2.433e-01  
      55   1.519741e+04   1.293e+03   8.077e+00   1.258e-01   5.292e+01   1.081e+00    7.729e+01    1.704e+01   4.717e+01   4.699e+01  -1.732e-01  
      56   1.519761e+04   1.233e+03   1.038e+01   1.258e-01   5.064e+01   1.083e+00    7.713e+01    1.705e+01   4.709e+01   4.702e+01  -6.300e-02  
      57   1.519782e+04   1.270e+03   1.112e+01   1.258e-01   5.221e+01   1.098e+00    7.701e+01    1.705e+01   4.703e+01   4.705e+01   2.293e-02  
      58   1.519803e+04   1.256e+03   1.294e+01   1.258e-01   5.089e+01   1.076e+00    7.727e+01    1.727e+01   4.727e+01   4.708e+01  -1.898e-01  
      59   1.519824e+04   1.312e+03   1.110e+01   1.258e-01   5.420e+01   1.100e+00    7.706e+01    1.708e+01   4.707e+01   4.711e+01   3.896e-02  
      60   1.519845e+04   1.245e+03   1.246e+01   1.258e-01   5.116e+01   1.079e+00    7.718e+01    1.719e+01   4.719e+01   4.714e+01  -4.626e-02  
      61   1.519866e+04   1.261e+03   1.236e+01   1.258e-01   5.209e+01   1.100e+00    7.719e+01    1.706e+01   4.713e+01   4.717e+01   4.222e-02  
      62   1.519887e+04   1.227e+03   1.302e+01   1.258e-01   4.971e+01   1.070e+00    7.729e+01    1.733e+01   4.731e+01   4.720e+01  -1.144e-01  
      63   1.519908e+04   1.293e+03   8.617e+00   1.258e-01   5.305e+01   1.087e+00    7.697e+01    1.722e+01   4.710e+01   4.723e+01   1.309e-01  
      64   1.519929e+04   1.241e+03   1.011e+01   1.258e-01   5.115e+01   1.086e+00    7.779e+01    1.715e+01   4.747e+01   4.726e+01  -2.175e-01  
      65   1.519950e+04   1.278e+03   1.249e+01   1.258e-01   5.306e+01   1.113e+00    7.800e+01    1.693e+01   4.747e+01   4.728e+01  -1.840e-01  
      66   1.519971e+04   1.184e+03   1.457e+01   1.258e-01   4.833e+01   1.075e+00    7.794e+01    1.691e+01   4.743e+01   4.731e+01  -1.136e-01  
      67   1.519992e+04   1.250e+03   1.319e+01   1.258e-01   5.192e+01   1.107e+00    7.791e+01    1.685e+01   4.738e+01   4.734e+01  -3.806e-02  
      68   1.520013e+04   1.246e+03   1.196e+01   1.258e-01   5.141e+01   1.087e+00    7.810e+01    1.733e+01   4.771e+01   4.737e+01  -3.407e-01  
      69   1.520033e+04   1.266e+03   1.239e+01   1.258e-01   5.247e+01   1.109e+00    7.807e+01    1.707e+01   4.757e+01   4.740e+01  -1.675e-01  
      70   1.520054e+04   1.257e+03   9.035e+00   1.258e-01   5.144e+01   1.085e+00    7.788e+01    1.728e+01   4.758e+01   4.743e+01  -1.495e-01  
      71   1.520075e+04   1.276e+03   8.605e+00   1.258e-01   5.180e+01   1.082e+00    7.796e+01    1.705e+01   4.750e+01   4.746e+01  -4.257e-02  
      72   1.520096e+04   1.225e+03   1.218e+01   1.258e-01   5.032e+01   1.086e+00    7.848e+01    1.710e+01   4.779e+01   4.749e+01  -3.038e-01  
      73   1.520117e+04   1.291e+03   1.177e+01   1.258e-01   5.377e+01   1.112e+00    7.819e+01    1.706e+01   4.763e+01   4.752e+01  -1.098e-01  
      74   1.520138e+04   1.291e+03   1.206e+01   1.258e-01   5.322e+01   1.095e+00    7.799e+01    1.714e+01   4.756e+01   4.755e+01  -1.852e-02  
      75   1.520159e+04   1.272e+03   1.235e+01   1.258e-01   5.283e+01   1.105e+00    7.811e+01    1.708e+01   4.759e+01   4.757e+01  -1.889e-02  
      76   1.520180e+04   1.260e+03   1.288e+01   1.258e-01   5.180e+01   1.092e+00    7.798e+01    1.716e+01   4.757e+01   4.760e+01   3.238e-02  
      77   1.520201e+04   1.235e+03   1.222e+01   1.258e-01   5.141e+01   1.110e+00    7.779e+01    1.715e+01   4.747e+01   4.763e+01   1.624e-01  
      78   1.520222e+04   1.270e+03   9.715e+00   1.258e-01   5.231e+01   1.089e+00    7.813e+01    1.703e+01   4.758e+01   4.766e+01   8.170e-02  
      79   1.520243e+04   1.246e+03   9.423e+00   1.258e-01   5.213e+01   1.109e+00    7.794e+01    1.714e+01   4.754e+01   4.769e+01   1.466e-01  
      80   1.520264e+04   1.213e+03   1.095e+01   1.258e-01   5.048e+01   1.094e+00    7.788e+01    1.719e+01   4.753e+01   4.772e+01   1.863e-01  
      81   1.520285e+04   1.150e+03   9.270e+00   1.258e-01   4.865e+01   1.106e+00    7.801e+01    1.708e+01   4.755e+01   4.775e+01   2.018e-01  
      82   1.520306e+04   1.104e+03   1.452e+01   1.258e-01   4.593e+01   1.086e+00    7.794e+01    1.703e+01   4.748e+01   4.778e+01   2.929e-01  
      83   1.520327e+04   1.190e+03   9.576e+00   1.258e-01   4.991e+01   1.102e+00    7.844e+01    1.759e+01   4.802e+01   4.781e+01  -2.107e-01  
      84   1.520347e+04   1.246e+03   1.081e+01   1.258e-01   5.153e+01   1.091e+00    7.794e+01    1.759e+01   4.777e+01   4.784e+01   6.847e-02  
      85   1.520368e+04   1.261e+03   1.167e+01   1.258e-01   5.226e+01   1.107e+00    7.833e+01    1.770e+01   4.801e+01   4.786e+01  -1.489e-01  
      86   1.520389e+04   1.203e+03   1.202e+01   1.258e-01   4.930e+01   1.085e+00    7.793e+01    1.792e+01   4.792e+01   4.789e+01  -3.138e-02  
      87   1.520410e+04   1.230e+03   1.116e+01   1.258e-01   5.100e+01   1.102e+00    7.793e+01    1.794e+01   4.793e+01   4.792e+01  -1.002e-02  
      88   1.520431e+04   1.259e+03   1.162e+01   1.258e-01   5.231e+01   1.101e+00    7.808e+01    1.814e+01   4.811e+01   4.795e+01  -1.584e-01  
      89   1.520452e+04   1.226e+03   8.085e+00   1.258e-01   5.236e+01   1.133e+00    7.800e+01    1.819e+01   4.810e+01   4.798e+01  -1.155e-01  
      90   1.520473e+04   1.195e+03   1.226e+01   1.258e-01   5.012e+01   1.107e+00    7.806e+01    1.799e+01   4.803e+01   4.801e+01  -1.611e-02  
      91   1.520494e+04   1.237e+03   1.017e+01   1.258e-01   5.201e+01   1.117e+00    7.828e+01    1.747e+01   4.788e+01   4.804e+01   1.628e-01  
      92   1.520515e+04   1.264e+03   9.360e+00   1.258e-01   5.293e+01   1.107e+00    7.824e+01    1.766e+01   4.795e+01   4.807e+01   1.158e-01  
      93   1.520536e+04   1.264e+03   1.240e+01   1.258e-01   5.305e+01   1.122e+00    7.835e+01    1.725e+01   4.780e+01   4.810e+01   2.947e-01  
      94   1.520557e+04   1.327e+03   8.056e+00   1.258e-01   5.486e+01   1.103e+00    7.815e+01    1.732e+01   4.774e+01   4.813e+01   3.898e-01  
      95   1.520578e+04   1.298e+03   7.359e+00   1.258e-01   5.426e+01   1.114e+00    7.824e+01    1.743e+01   4.783e+01   4.815e+01   3.195e-01  
      96   1.520599e+04   1.279e+03   1.000e+01   1.258e-01   5.285e+01   1.092e+00    7.808e+01    1.716e+01   4.762e+01   4.818e+01   5.596e-01  
      97   1.520620e+04   1.236e+03   9.307e+00   1.258e-01   5.249e+01   1.118e+00    7.825e+01    1.812e+01   4.818e+01   4.821e+01   2.927e-02  
      98   1.520641e+04   1.220e+03   1.270e+01   1.258e-01   5.100e+01   1.108e+00    7.826e+01    1.816e+01   4.821e+01   4.824e+01   2.744e-02  
      99   1.520662e+04   1.251e+03   8.998e+00   1.258e-01   5.235e+01   1.111e+00    7.834e+01    1.838e+01   4.836e+01   4.827e+01  -9.127e-02  
     100   1.520683e+04   1.257e+03   9.532e+00   1.258e-01   5.161e+01   1.083e+00    7.794e+01    1.896e+01   4.845e+01   4.830e+01  -1.490e-01  
     101   1.520704e+04   1.234e+03   1.216e+01   1.258e-01   5.196e+01   1.119e+00    7.833e+01    1.832e+01   4.833e+01   4.833e+01   2.279e-03  
     102   1.520725e+04   1.249e+03   8.693e+00   1.258e-01   5.278e+01   1.112e+00    7.848e+01    1.822e+01   4.835e+01   4.836e+01   5.745e-03  
     103   1.520746e+04   1.213e+03   1.189e+01   1.258e-01   5.096e+01   1.108e+00    7.835e+01    1.817e+01   4.826e+01   4.839e+01   1.248e-01  
     104   1.520767e+04   1.202e+03   1.114e+01   1.258e-01   4.987e+01   1.087e+00    7.902e+01    1.834e+01   4.868e+01   4.841e+01  -2.658e-01  
     105   1.520788e+04   1.320e+03   8.430e+00   1.258e-01   5.506e+01   1.118e+00    7.903e+01    1.794e+01   4.848e+01   4.844e+01  -4.044e-02  
     106   1.520809e+04   1.240e+03   1.040e+01   1.258e-01   5.105e+01   1.092e+00    7.909e+01    1.821e+01   4.865e+01   4.847e+01  -1.796e-01  
     107   1.520830e+04   1.263e+03   1.087e+01   1.258e-01   5.295e+01   1.118e+00    7.937e+01    1.842e+01   4.890e+01   4.850e+01  -3.940e-01  
     108   1.520851e+04   1.277e+03   7.166e+00   1.258e-01   5.296e+01   1.090e+00    7.974e+01    1.819e+01   4.897e+01   4.853e+01  -4.358e-01  
     109   1.520871e+04   1.268e+03   8.940e+00   1.258e-01   5.373e+01   1.129e+00    7.887e+01    1.813e+01   4.850e+01   4.856e+01   5.857e-02  
     110   1.520892e+04   1.270e+03   1.210e+01   1.258e-01   5.301e+01   1.110e+00    7.903e+01    1.826e+01   4.865e+01   4.859e+01  -5.714e-02  
     111   1.520913e+04   1.261e+03   1.022e+01   1.258e-01   5.298e+01   1.114e+00    7.889e+01    1.825e+01   4.857e+01   4.862e+01   4.687e-02  
     112   1.520934e+04   1.304e+03   9.572e+00   1.258e-01   5.438e+01   1.106e+00    7.867e+01    1.799e+01   4.833e+01   4.865e+01   3.200e-01  
     113   1.520955e+04   1.263e+03   1.006e+01   1.258e-01   5.255e+01   1.107e+00    7.930e+01    1.811e+01   4.871e+01   4.868e+01  -3.067e-02  
     114   1.520976e+04   1.229e+03   1.138e+01   1.258e-01   5.046e+01   1.081e+00    7.981e+01    1.802e+01   4.891e+01   4.870e+01  -2.109e-01  
     115   1.520997e+04   1.250e+03   1.007e+01   1.258e-01   5.163e+01   1.094e+00    7.961e+01    1.853e+01   4.907e+01   4.873e+01  -3.384e-01  
     116   1.521018e+04   1.162e+03   9.723e+00   1.258e-01   4.837e+01   1.089e+00    7.895e+01    1.834e+01   4.865e+01   4.876e+01   1.160e-01  
     117   1.521039e+04   1.090e+03   1.045e+01   1.258e-01   4.621e+01   1.107e+00    7.886e+01    1.877e+01   4.881e+01   4.879e+01  -2.269e-02  
     118   1.521060e+04   9.218e+02   8.827e+00   1.258e-01   3.981e+01   1.083e+00    7.903e+01    1.831e+01   4.867e+01   4.882e+01   1.535e-01  
     119   1.521081e+04   9.327e+02   9.551e+00   1.258e-01   4.091e+01   1.113e+00    7.901e+01    1.857e+01   4.879e+01   4.885e+01   5.951e-02  
     120   1.521102e+04   1.011e+03   7.137e+00   1.258e-01   4.382e+01   1.105e+00    7.894e+01    1.870e+01   4.882e+01   4.888e+01   5.777e-02  
     121   1.521123e+04   1.122e+03   9.065e+00   1.258e-01   4.794e+01   1.117e+00    7.917e+01    1.898e+01   4.908e+01   4.891e+01  -1.697e-01  
     122   1.521144e+04   1.197e+03   7.540e+00   1.258e-01   5.102e+01   1.115e+00    7.970e+01    1.880e+01   4.925e+01   4.894e+01  -3.144e-01  
     123   1.521165e+04   1.283e+03   5.804e+00   1.258e-01   5.452e+01   1.130e+00    7.947e+01    1.905e+01   4.926e+01   4.896e+01  -2.928e-01  
     124   1.521186e+04   1.243e+03   9.760e+00   1.258e-01   5.218e+01   1.111e+00    7.906e+01    1.895e+01   4.900e+01   4.899e+01  -1.053e-02  
     125   1.521207e+04   1.234e+03   9.389e+00   1.258e-01   5.198e+01   1.106e+00    7.888e+01    1.935e+01   4.911e+01   4.902e+01  -8.809e-02  
     126   1.521228e+04   1.237e+03   9.429e+00   1.258e-01   5.225e+01   1.113e+00    7.904e+01    1.894e+01   4.899e+01   4.905e+01   5.817e-02  
     127   1.521249e+04   1.268e+03   9.212e+00   1.258e-01   5.359e+01   1.131e+00    7.951e+01    1.926e+01   4.938e+01   4.908e+01  -3.010e-01  
     128   1.521270e+04   1.258e+03   8.178e+00   1.258e-01   5.271e+01   1.111e+00    7.897e+01    1.871e+01   4.884e+01   4.911e+01   2.690e-01  
     129   1.521291e+04   1.247e+03   8.786e+00   1.258e-01   5.194e+01   1.110e+00    8.029e+01    1.952e+01   4.990e+01   4.914e+01  -7.660e-01  
     130   1.521312e+04   1.264e+03   6.265e+00   1.258e-01   5.310e+01   1.107e+00    8.004e+01    1.858e+01   4.931e+01   4.917e+01  -1.394e-01  
     131   1.521333e+04   1.240e+03   7.424e+00   1.258e-01   5.268e+01   1.125e+00    7.963e+01    1.919e+01   4.941e+01   4.920e+01  -2.178e-01  
     132   1.521354e+04   1.272e+03   9.271e+00   1.258e-01   5.322e+01   1.116e+00    7.918e+01    1.879e+01   4.899e+01   4.922e+01   2.385e-01  
     133   1.521375e+04   1.290e+03   8.596e+00   1.258e-01   5.508e+01   1.137e+00    7.963e+01    1.918e+01   4.941e+01   4.925e+01  -1.519e-01  
     134   1.521396e+04   1.254e+03   1.007e+01   1.258e-01   5.308e+01   1.130e+00    7.913e+01    1.925e+01   4.919e+01   4.928e+01   8.968e-02  
     135   1.521417e+04   1.309e+03   9.065e+00   1.258e-01   5.613e+01   1.154e+00    7.934e+01    1.916e+01   4.925e+01   4.931e+01   6.524e-02  
     136   1.521438e+04   1.283e+03   8.211e+00   1.258e-01   5.421e+01   1.127e+00    7.931e+01    1.885e+01   4.908e+01   4.934e+01   2.625e-01  
     137   1.521459e+04   1.291e+03   7.485e+00   1.258e-01   5.496e+01   1.136e+00    7.917e+01    1.920e+01   4.918e+01   4.937e+01   1.848e-01  
     138   1.521480e+04   1.301e+03   8.431e+00   1.258e-01   5.468e+01   1.119e+00    7.931e+01    1.889e+01   4.910e+01   4.940e+01   2.986e-01  
     139   1.521501e+04   1.242e+03   1.165e+01   1.258e-01   5.295e+01   1.148e+00    7.919e+01    1.944e+01   4.931e+01   4.943e+01   1.141e-01  
     140   1.521522e+04   1.217e+03   7.093e+00   1.258e-01   5.216e+01   1.136e+00    7.998e+01    1.894e+01   4.946e+01   4.946e+01  -3.450e-03  
     141   1.521543e+04   1.288e+03   4.378e+00   1.258e-01   5.511e+01   1.135e+00    8.033e+01    1.930e+01   4.982e+01   4.948e+01  -3.326e-01  
     142   1.521564e+04   1.227e+03   7.094e+00   1.258e-01   5.306e+01   1.142e+00    8.018e+01    1.897e+01   4.957e+01   4.951e+01  -6.051e-02  
     143   1.521585e+04   1.280e+03   9.204e+00   1.258e-01   5.472e+01   1.146e+00    8.053e+01    1.930e+01   4.992e+01   4.954e+01  -3.731e-01  
     144   1.521606e+04   1.251e+03   8.199e+00   1.258e-01   5.274e+01   1.117e+00    8.010e+01    1.983e+01   4.996e+01   4.957e+01  -3.906e-01  
     145   1.521627e+04   1.262e+03   6.644e+00   1.258e-01   5.366e+01   1.121e+00    8.010e+01    1.971e+01   4.991e+01   4.960e+01  -3.065e-01  
     146   1.521648e+04   1.231e+03   7.860e+00   1.258e-01   5.216e+01   1.124e+00    8.011e+01    1.960e+01   4.985e+01   4.963e+01  -2.232e-01  
     147   1.521669e+04   1.300e+03   6.291e+00   1.258e-01   5.586e+01   1.147e+00    8.013e+01    2.001e+01   5.007e+01   4.966e+01  -4.116e-01  
     148   1.521690e+04   1.273e+03   7.508e+00   1.258e-01   5.315e+01   1.114e+00    8.001e+01    1.968e+01   4.984e+01   4.969e+01  -1.566e-01  
     149   1.521712e+04   1.232e+03   8.288e+00   1.258e-01   5.327e+01   1.153e+00    8.010e+01    1.909e+01   4.959e+01   4.972e+01   1.222e-01  
     150   1.521733e+04   1.176e+03   7.062e+00   1.258e-01   5.051e+01   1.128e+00    8.031e+01    1.949e+01   4.990e+01   4.974e+01  -1.552e-01  
     151   1.521754e+04   1.236e+03   3.333e+00   1.258e-01   5.368e+01   1.147e+00    8.048e+01    1.990e+01   5.019e+01   4.977e+01  -4.187e-01  
     152   1.521775e+04   1.207e+03   4.490e+00   1.258e-01   5.240e+01   1.134e+00    8.021e+01    1.978e+01   4.999e+01   4.980e+01  -1.917e-01  
     153   1.521796e+04   1.200e+03   7.038e+00   1.258e-01   5.221e+01   1.147e+00    8.010e+01    1.974e+01   4.992e+01   4.983e+01  -8.870e-02  
     154   1.521817e+04   1.201e+03   8.331e+00   1.258e-01   5.170e+01   1.135e+00    8.004e+01    1.993e+01   4.999e+01   4.986e+01  -1.271e-01  
     155   1.521838e+04   1.276e+03   4.079e+00   1.258e-01   5.505e+01   1.141e+00    7.997e+01    2.038e+01   5.018e+01   4.989e+01  -2.864e-01  
     156   1.521859e+04   1.225e+03   7.316e+00   1.258e-01   5.200e+01   1.123e+00    8.037e+01    2.017e+01   5.027e+01   4.992e+01  -3.495e-01  
     157   1.521880e+04   1.258e+03   6.738e+00   1.258e-01   5.508e+01   1.164e+00    8.027e+01    2.016e+01   5.022e+01   4.995e+01  -2.702e-01  
     158   1.521901e+04   1.323e+03   5.861e+00   1.258e-01   5.656e+01   1.139e+00    8.029e+01    2.007e+01   5.018e+01   4.998e+01  -2.021e-01  
     159   1.521922e+04   1.313e+03   8.517e+00   1.258e-01   5.696e+01   1.168e+00    8.016e+01    2.000e+01   5.008e+01   5.000e+01  -7.450e-02  
     160   1.521943e+04   1.313e+03   6.376e+00   1.258e-01   5.517e+01   1.128e+00    8.021e+01    1.994e+01   5.007e+01   5.003e+01  -4.005e-02  
     161   1.521964e+04   1.257e+03   9.444e+00   1.258e-01   5.371e+01   1.143e+00    8.020e+01    1.999e+01   5.009e+01   5.006e+01  -3.195e-02  
     162   1.521985e+04   1.300e+03   5.879e+00   1.258e-01   5.514e+01   1.125e+00    8.024e+01    2.006e+01   5.015e+01   5.009e+01  -6.021e-02  
     163   1.522006e+04   1.240e+03   8.053e+00   1.258e-01   5.363e+01   1.156e+00    8.020e+01    2.024e+01   5.022e+01   5.012e+01  -9.501e-02  
     164   1.522027e+04   1.249e+03   8.466e+00   1.258e-01   5.294e+01   1.129e+00    8.015e+01    1.986e+01   5.000e+01   5.015e+01   1.447e-01  
     165   1.522048e+04   1.191e+03   8.523e+00   1.258e-01   5.136e+01   1.141e+00    8.014e+01    2.011e+01   5.012e+01   5.018e+01   5.408e-02  
     166   1.522069e+04   1.190e+03   5.540e+00   1.258e-01   5.221e+01   1.153e+00    8.018e+01    1.997e+01   5.008e+01   5.021e+01   1.290e-01  
