     col           wave        flux         sky   synth_sky         snr        flat  trace_upper  trace_lower  trace_mean   trace_fit     fit_res  
      43   1.725031e+04   4.932e+02   7.402e+00   1.258e-01   2.184e+01   1.061e+00    8.419e+02    7.812e+02   8.116e+02   8.115e+02  -2.903e-02  
      44   1.725054e+04   4.967e+02   5.818e+00   1.258e-01   2.205e+01   1.060e+00    8.419e+02    7.812e+02   8.115e+02   8.115e+02  -1.837e-02  
      45   1.725077e+04   5.448e+02   4.436e+00   1.258e-01   2.413e+01   1.062e+00    8.420e+02    7.813e+02   8.116e+02   8.115e+02  -1.282e-01  
      46   1.725101e+04   5.755e+02   3.443e+00   1.258e-01   2.549e+01   1.063e+00    8.419e+02    7.814e+02   8.116e+02   8.115e+02  -1.355e-01  
      47   1.725124e+04   5.241e+02   7.286e+00   1.258e-01   2.316e+01   1.063e+00    8.418e+02    7.814e+02   8.116e+02   8.114e+02  -1.301e-01  
      48   1.725148e+04   5.150e+02   6.802e+00   1.258e-01   2.321e+01   1.085e+00    8.420e+02    7.811e+02   8.116e+02   8.114e+02  -1.265e-01  
      49   1.725171e+04   4.814e+02   5.874e+00   1.258e-01   2.187e+01   1.086e+00    8.418e+02    7.811e+02   8.115e+02   8.114e+02  -6.413e-02  
      50   1.725195e+04   5.295e+02   5.111e+00   1.258e-01   2.410e+01   1.094e+00    8.418e+02    7.812e+02   8.115e+02   8.114e+02  -1.061e-01  
      51   1.725218e+04   5.153e+02   4.864e+00   1.258e-01   2.348e+01   1.091e+00    8.417e+02    7.809e+02   8.113e+02   8.114e+02   3.900e-02  
      52   1.725242e+04   5.141e+02   4.481e+00   1.258e-01   2.355e+01   1.094e+00    8.416e+02    7.810e+02   8.113e+02   8.113e+02   3.678e-02  
      53   1.725265e+04   5.437e+02   3.076e+00   1.258e-01   2.492e+01   1.099e+00    8.416e+02    7.811e+02   8.113e+02   8.113e+02  -2.014e-02  
      54   1.725289e+04   5.358e+02   4.819e+00   1.258e-01   2.435e+01   1.086e+00    8.417e+02    7.811e+02   8.114e+02   8.113e+02  -9.379e-02  
      55   1.725312e+04   5.232e+02   4.541e+00   1.258e-01   2.377e+01   1.091e+00    8.414e+02    7.810e+02   8.112e+02   8.113e+02   8.996e-02  
      56   1.725336e+04   4.682e+02   8.104e+00   1.258e-01   2.142e+01   1.097e+00    8.414e+02    7.810e+02   8.112e+02   8.113e+02   5.050e-02  
      57   1.725359e+04   4.837e+02   4.539e+00   1.258e-01   2.211e+01   1.090e+00    8.416e+02    7.808e+02   8.112e+02   8.112e+02   4.238e-02  
      58   1.725383e+04   5.078e+02   7.070e+00   1.258e-01   2.293e+01   1.083e+00    8.414e+02    7.809e+02   8.112e+02   8.112e+02   3.329e-02  
      59   1.725406e+04   4.779e+02   7.322e+00   1.258e-01   2.161e+01   1.083e+00    8.407e+02    7.809e+02   8.108e+02   8.112e+02   3.795e-01  
      60   1.725430e+04   4.331e+02   7.269e+00   1.258e-01   1.984e+01   1.088e+00    8.409e+02    7.810e+02   8.110e+02   8.112e+02   2.100e-01  
      61   1.725453e+04   4.744e+02   4.774e+00   1.258e-01   2.146e+01   1.073e+00    8.413e+02    7.807e+02   8.110e+02   8.111e+02   1.284e-01  
      62   1.725477e+04   4.985e+02   3.867e+00   1.258e-01   2.258e+01   1.077e+00    8.413e+02    7.810e+02   8.112e+02   8.111e+02  -4.774e-02  
      63   1.725500e+04   4.713e+02   5.461e+00   1.258e-01   2.133e+01   1.074e+00    8.413e+02    7.807e+02   8.110e+02   8.111e+02   9.220e-02  
      64   1.725524e+04   5.425e+02   7.355e+00   1.258e-01   2.414e+01   1.068e+00    8.416e+02    7.808e+02   8.112e+02   8.111e+02  -1.238e-01  
      65   1.725547e+04   5.343e+02   4.821e+00   1.258e-01   2.384e+01   1.066e+00    8.414e+02    7.808e+02   8.111e+02   8.111e+02  -7.228e-02  
      66   1.725571e+04   5.287e+02   4.422e+00   1.258e-01   2.391e+01   1.081e+00    8.416e+02    7.807e+02   8.112e+02   8.110e+02  -1.367e-01  
      67   1.725594e+04   5.051e+02   4.298e+00   1.258e-01   2.297e+01   1.081e+00    8.413e+02    7.809e+02   8.111e+02   8.110e+02  -7.585e-02  
      68   1.725618e+04   5.526e+02   1.877e+00   1.258e-01   2.535e+01   1.097e+00    8.414e+02    7.807e+02   8.111e+02   8.110e+02  -7.733e-02  
      69   1.725641e+04   4.735e+02   8.066e+00   1.258e-01   2.167e+01   1.095e+00    8.410e+02    7.807e+02   8.108e+02   8.110e+02   1.473e-01  
      70   1.725665e+04   5.203e+02   3.415e+00   1.258e-01   2.405e+01   1.106e+00    8.411e+02    7.808e+02   8.109e+02   8.110e+02   1.638e-03  
      71   1.725688e+04   4.865e+02   8.683e+00   1.258e-01   2.237e+01   1.108e+00    8.412e+02    7.807e+02   8.109e+02   8.109e+02  -6.470e-03  
      72   1.725712e+04   5.416e+02   9.346e+00   1.258e-01   2.466e+01   1.107e+00    8.414e+02    7.808e+02   8.111e+02   8.109e+02  -1.984e-01  
      73   1.725735e+04   5.359e+02   1.231e+01   1.258e-01   2.427e+01   1.110e+00    8.413e+02    7.805e+02   8.109e+02   8.109e+02  -1.060e-02  
      74   1.725759e+04   4.925e+02   1.499e+01   1.258e-01   2.245e+01   1.118e+00    8.410e+02    7.808e+02   8.109e+02   8.109e+02  -2.158e-02  
      75   1.725782e+04   5.126e+02   1.675e+01   1.258e-01   2.293e+01   1.101e+00    8.409e+02    7.808e+02   8.109e+02   8.108e+02  -5.430e-02  
      76   1.725806e+04   4.589e+02   1.589e+01   1.258e-01   2.080e+01   1.104e+00    8.410e+02    7.806e+02   8.108e+02   8.108e+02   9.487e-03  
      77   1.725829e+04   4.968e+02   6.771e+00   1.258e-01   2.267e+01   1.093e+00    8.408e+02    7.805e+02   8.107e+02   8.108e+02   1.288e-01  
      78   1.725853e+04   4.690e+02   5.046e+00   1.258e-01   2.152e+01   1.088e+00    8.410e+02    7.808e+02   8.109e+02   8.108e+02  -1.157e-01  
      79   1.725876e+04   5.044e+02   6.550e+00   1.258e-01   2.277e+01   1.082e+00    8.409e+02    7.806e+02   8.107e+02   8.108e+02   2.436e-02  
      80   1.725900e+04   5.296e+02   4.638e+00   1.258e-01   2.386e+01   1.074e+00    8.409e+02    7.805e+02   8.107e+02   8.107e+02   3.315e-02  
      81   1.725923e+04   5.083e+02   5.966e+00   1.258e-01   2.289e+01   1.077e+00    8.410e+02    7.805e+02   8.108e+02   8.107e+02  -4.308e-02  
      82   1.725947e+04   5.026e+02   6.177e+00   1.258e-01   2.292e+01   1.094e+00    8.408e+02    7.804e+02   8.106e+02   8.107e+02   6.934e-02  
      83   1.725971e+04   5.050e+02   6.462e+00   1.258e-01   2.301e+01   1.095e+00    8.408e+02    7.805e+02   8.107e+02   8.107e+02  -1.072e-02  
      84   1.725994e+04   5.395e+02   3.254e+00   1.258e-01   2.489e+01   1.109e+00    8.409e+02    7.806e+02   8.107e+02   8.107e+02  -9.740e-02  
      85   1.726018e+04   5.031e+02   3.942e+00   1.258e-01   2.341e+01   1.114e+00    8.407e+02    7.804e+02   8.105e+02   8.106e+02   1.009e-01  
      86   1.726041e+04   4.979e+02   7.851e+00   1.258e-01   2.318e+01   1.124e+00    8.410e+02    7.805e+02   8.107e+02   8.106e+02  -1.236e-01  
      87   1.726065e+04   4.904e+02   4.687e+00   1.258e-01   2.307e+01   1.123e+00    8.408e+02    7.804e+02   8.106e+02   8.106e+02  -2.286e-02  
      88   1.726088e+04   4.866e+02   6.963e+00   1.258e-01   2.286e+01   1.126e+00    8.408e+02    7.804e+02   8.106e+02   8.106e+02  -2.609e-02  
      89   1.726112e+04   5.080e+02   5.074e+00   1.258e-01   2.376e+01   1.119e+00    8.407e+02    7.804e+02   8.106e+02   8.105e+02  -4.522e-02  
      90   1.726135e+04   4.481e+02   6.160e+00   1.258e-01   2.117e+01   1.122e+00    8.406e+02    7.804e+02   8.105e+02   8.105e+02   3.926e-02  
      91   1.726159e+04   4.697e+02   4.067e+00   1.258e-01   2.218e+01   1.122e+00    8.407e+02    7.804e+02   8.106e+02   8.105e+02  -7.930e-02  
      92   1.726183e+04   4.590e+02   5.922e+00   1.258e-01   2.163e+01   1.126e+00    8.406e+02    7.803e+02   8.104e+02   8.105e+02   6.188e-02  
      93   1.726206e+04   4.303e+02   6.505e+00   1.258e-01   2.009e+01   1.107e+00    8.406e+02    7.804e+02   8.105e+02   8.105e+02  -3.176e-02  
      94   1.726230e+04   4.586e+02   3.435e+00   1.258e-01   2.136e+01   1.101e+00    8.407e+02    7.804e+02   8.106e+02   8.104e+02  -1.335e-01  
      95   1.726253e+04   4.757e+02   4.060e+00   1.258e-01   2.195e+01   1.095e+00    8.405e+02    7.802e+02   8.103e+02   8.104e+02   8.471e-02  
      96   1.726277e+04   5.106e+02   5.938e+00   1.258e-01   2.347e+01   1.106e+00    8.407e+02    7.802e+02   8.105e+02   8.104e+02  -7.545e-02  
      97   1.726300e+04   4.689e+02   5.848e+00   1.258e-01   2.158e+01   1.094e+00    8.406e+02    7.802e+02   8.104e+02   8.104e+02  -2.827e-02  
      98   1.726324e+04   5.015e+02   4.665e+00   1.258e-01   2.317e+01   1.104e+00    8.407e+02    7.801e+02   8.104e+02   8.104e+02  -2.949e-02  
      99   1.726348e+04   4.910e+02   6.672e+00   1.258e-01   2.257e+01   1.105e+00    8.406e+02    7.801e+02   8.103e+02   8.103e+02   1.253e-02  
     100   1.726371e+04   5.029e+02   4.126e+00   1.258e-01   2.357e+01   1.124e+00    8.404e+02    7.802e+02   8.103e+02   8.103e+02  -1.059e-02  
     101   1.726395e+04   5.491e+02   4.265e+00   1.258e-01   2.553e+01   1.122e+00    8.404e+02    7.801e+02   8.103e+02   8.103e+02   1.943e-02  
     102   1.726418e+04   4.935e+02   8.915e+00   1.258e-01   2.294e+01   1.122e+00    8.406e+02    7.803e+02   8.104e+02   8.103e+02  -1.718e-01  
     103   1.726442e+04   5.016e+02   3.730e+00   1.258e-01   2.363e+01   1.126e+00    8.403e+02    7.800e+02   8.101e+02   8.102e+02   1.149e-01  
     104   1.726465e+04   5.209e+02   4.973e+00   1.258e-01   2.454e+01   1.135e+00    8.404e+02    7.799e+02   8.102e+02   8.102e+02   6.285e-02  
     105   1.726489e+04   4.970e+02   4.788e+00   1.258e-01   2.334e+01   1.122e+00    8.404e+02    7.800e+02   8.102e+02   8.102e+02   1.661e-02  
     106   1.726513e+04   4.822e+02   5.722e+00   1.258e-01   2.282e+01   1.136e+00    8.403e+02    7.800e+02   8.101e+02   8.102e+02   6.263e-02  
     107   1.726536e+04   4.953e+02   4.139e+00   1.258e-01   2.338e+01   1.127e+00    8.404e+02    7.799e+02   8.101e+02   8.102e+02   1.779e-02  
     108   1.726560e+04   5.148e+02   3.255e+00   1.258e-01   2.420e+01   1.124e+00    8.405e+02    7.798e+02   8.101e+02   8.101e+02   8.260e-03  
     109   1.726583e+04   5.498e+02   4.380e+00   1.258e-01   2.567e+01   1.129e+00    8.408e+02    7.799e+02   8.103e+02   8.101e+02  -1.987e-01  
     110   1.726607e+04   5.200e+02   4.399e+00   1.258e-01   2.441e+01   1.127e+00    8.405e+02    7.798e+02   8.102e+02   8.101e+02  -7.257e-02  
     111   1.726631e+04   5.246e+02   4.849e+00   1.258e-01   2.433e+01   1.114e+00    8.400e+02    7.798e+02   8.099e+02   8.101e+02   1.739e-01  
     112   1.726654e+04   4.714e+02   6.938e+00   1.258e-01   2.201e+01   1.121e+00    8.400e+02    7.797e+02   8.098e+02   8.101e+02   2.077e-01  
     113   1.726678e+04   4.992e+02   6.548e+00   1.258e-01   2.307e+01   1.111e+00    8.400e+02    7.799e+02   8.100e+02   8.100e+02   6.977e-02  
     114   1.726702e+04   4.903e+02   5.237e+00   1.258e-01   2.282e+01   1.115e+00    8.401e+02    7.798e+02   8.099e+02   8.100e+02   6.811e-02  
     115   1.726725e+04   4.866e+02   6.146e+00   1.258e-01   2.252e+01   1.110e+00    8.399e+02    7.798e+02   8.099e+02   8.100e+02   1.218e-01  
     116   1.726749e+04   4.856e+02   8.000e+00   1.258e-01   2.237e+01   1.106e+00    8.398e+02    7.798e+02   8.098e+02   8.100e+02   1.572e-01  
     117   1.726772e+04   4.863e+02   7.859e+00   1.258e-01   2.244e+01   1.109e+00    8.399e+02    7.796e+02   8.097e+02   8.099e+02   2.048e-01  
     118   1.726796e+04   5.157e+02   3.512e+00   1.258e-01   2.408e+01   1.120e+00    8.400e+02    7.798e+02   8.099e+02   8.099e+02   5.397e-02  
     119   1.726820e+04   4.937e+02   5.541e+00   1.258e-01   2.303e+01   1.117e+00    8.401e+02    7.797e+02   8.099e+02   8.099e+02   1.706e-02  
     120   1.726843e+04   4.634e+02   7.363e+00   1.258e-01   2.168e+01   1.120e+00    8.400e+02    7.797e+02   8.099e+02   8.099e+02   3.108e-02  
     121   1.726867e+04   4.776e+02   6.524e+00   1.258e-01   2.240e+01   1.126e+00    8.400e+02    7.798e+02   8.099e+02   8.099e+02  -3.342e-02  
     122   1.726891e+04   5.203e+02   3.972e+00   1.258e-01   2.462e+01   1.135e+00    8.401e+02    7.797e+02   8.099e+02   8.098e+02  -2.014e-02  
     123   1.726914e+04   5.143e+02   3.271e+00   1.258e-01   2.451e+01   1.144e+00    8.400e+02    7.797e+02   8.098e+02   8.098e+02  -8.895e-04  
     124   1.726938e+04   5.248e+02   3.414e+00   1.258e-01   2.511e+01   1.152e+00    8.400e+02    7.796e+02   8.098e+02   8.098e+02  -7.203e-03  
     125   1.726961e+04   5.123e+02   6.132e+00   1.258e-01   2.429e+01   1.146e+00    8.398e+02    7.797e+02   8.098e+02   8.098e+02   1.635e-02  
     126   1.726985e+04   5.337e+02   1.677e+00   1.273e-01   2.563e+01   1.153e+00    8.398e+02    7.796e+02   8.097e+02   8.098e+02   2.712e-02  
     127   1.727009e+04   4.732e+02   5.780e+00   4.288e-01   2.248e+01   1.138e+00    8.399e+02    7.796e+02   8.097e+02   8.097e+02  -1.845e-03  
     128   1.727032e+04   4.478e+02   5.152e+00   1.346e+01   2.130e+01   1.138e+00    8.399e+02    7.799e+02   8.099e+02   8.097e+02  -1.674e-01  
     129   1.727056e+04   4.913e+02   5.556e+00   1.289e+02   2.308e+01   1.128e+00    8.394e+02    7.794e+02   8.094e+02   8.097e+02   2.628e-01  
     130   1.727080e+04   4.882e+02   6.571e+00   2.776e+02   2.280e+01   1.124e+00    8.395e+02    7.795e+02   8.095e+02   8.097e+02   1.807e-01  
     131   1.727103e+04   4.909e+02   5.300e+00   2.024e+02   2.279e+01   1.109e+00    8.395e+02    7.795e+02   8.095e+02   8.097e+02   1.855e-01  
     132   1.727127e+04   5.161e+02   3.892e+00   2.676e+02   2.400e+01   1.113e+00    8.397e+02    7.794e+02   8.095e+02   8.096e+02   9.943e-02  
     133   1.727151e+04   4.854e+02   4.807e+00   1.885e+02   2.265e+01   1.114e+00    8.397e+02    7.794e+02   8.095e+02   8.096e+02   8.989e-02  
     134   1.727174e+04   5.089e+02   3.343e+00   3.062e+01   2.379e+01   1.114e+00    8.398e+02    7.794e+02   8.096e+02   8.096e+02  -2.549e-02  
     135   1.727198e+04   5.111e+02   2.280e+00   1.211e+00   2.394e+01   1.117e+00    8.396e+02    7.794e+02   8.095e+02   8.096e+02   1.031e-01  
     136   1.727222e+04   4.765e+02   6.287e+00   1.343e-01   2.246e+01   1.127e+00    8.397e+02    7.794e+02   8.095e+02   8.095e+02   1.205e-02  
     137   1.727245e+04   5.058e+02   5.110e+00   1.258e-01   2.385e+01   1.130e+00    8.396e+02    7.794e+02   8.095e+02   8.095e+02   4.599e-02  
     138   1.727269e+04   5.078e+02   2.845e+00   1.258e-01   2.418e+01   1.139e+00    8.396e+02    7.794e+02   8.095e+02   8.095e+02  -1.643e-02  
     139   1.727293e+04   5.361e+02   4.057e+00   1.258e-01   2.554e+01   1.151e+00    8.395e+02    7.794e+02   8.094e+02   8.095e+02   4.789e-02  
     140   1.727316e+04   4.546e+02   4.013e+00   1.258e-01   2.216e+01   1.167e+00    8.395e+02    7.793e+02   8.094e+02   8.095e+02   2.523e-02  
     141   1.727340e+04   4.736e+02   3.531e+00   1.258e-01   2.290e+01   1.154e+00    8.393e+02    7.793e+02   8.093e+02   8.094e+02   1.279e-01  
     142   1.727364e+04   4.995e+02   3.877e+00   1.258e-01   2.392e+01   1.146e+00    8.393e+02    7.793e+02   8.093e+02   8.094e+02   1.435e-01  
     143   1.727387e+04   4.379e+02   6.828e+00   1.258e-01   2.096e+01   1.144e+00    8.397e+02    7.793e+02   8.095e+02   8.094e+02  -1.049e-01  
     144   1.727411e+04   4.781e+02   5.959e+00   1.258e-01   2.280e+01   1.144e+00    8.394e+02    7.794e+02   8.094e+02   8.094e+02  -6.158e-03  
     145   1.727435e+04   4.750e+02   9.113e+00   1.258e-01   2.224e+01   1.130e+00    8.389e+02    7.793e+02   8.091e+02   8.094e+02   2.749e-01  
     146   1.727458e+04   4.493e+02   9.875e+00   1.258e-01   2.120e+01   1.144e+00    8.389e+02    7.794e+02   8.091e+02   8.093e+02   1.999e-01  
     147   1.727482e+04   4.747e+02   9.655e+00   1.258e-01   2.230e+01   1.138e+00    8.390e+02    7.794e+02   8.092e+02   8.093e+02   1.389e-01  
     148   1.727506e+04   5.060e+02   6.531e+00   1.258e-01   2.355e+01   1.116e+00    8.389e+02    7.790e+02   8.089e+02   8.093e+02   3.652e-01  
     149   1.727530e+04   5.191e+02   8.853e+00   1.258e-01   2.398e+01   1.125e+00    8.392e+02    7.792e+02   8.092e+02   8.093e+02   7.374e-02  
     150   1.727553e+04   5.027e+02   1.074e+01   1.258e-01   2.332e+01   1.134e+00    8.388e+02    7.788e+02   8.088e+02   8.093e+02   4.471e-01  
     151   1.727577e+04   4.870e+02   7.371e+00   1.258e-01   2.291e+01   1.138e+00    8.389e+02    7.792e+02   8.090e+02   8.092e+02   1.940e-01  
     152   1.727601e+04   5.235e+02   7.450e+00   1.258e-01   2.449e+01   1.136e+00    8.391e+02    7.790e+02   8.090e+02   8.092e+02   1.937e-01  
     153   1.727624e+04   5.099e+02   3.244e+00   1.258e-01   2.415e+01   1.137e+00    8.389e+02    7.791e+02   8.090e+02   8.092e+02   2.104e-01  
     154   1.727648e+04   4.984e+02   3.524e+00   1.258e-01   2.386e+01   1.148e+00    8.389e+02    7.789e+02   8.089e+02   8.092e+02   2.862e-01  
     155   1.727672e+04   5.144e+02   3.493e+00   1.258e-01   2.454e+01   1.147e+00    8.394e+02    7.791e+02   8.092e+02   8.092e+02  -6.191e-02  
     156   1.727696e+04   4.958e+02   5.452e+00   1.258e-01   2.384e+01   1.165e+00    8.394e+02    7.790e+02   8.092e+02   8.091e+02  -9.354e-02  
     157   1.727719e+04   5.060e+02   4.180e+00   1.258e-01   2.430e+01   1.154e+00    8.394e+02    7.791e+02   8.092e+02   8.091e+02  -9.257e-02  
     158   1.727743e+04   4.920e+02   4.874e+00   1.258e-01   2.372e+01   1.154e+00    8.391e+02    7.790e+02   8.090e+02   8.091e+02   6.053e-02  
     159   1.727767e+04   4.889e+02   5.289e+00   1.258e-01   2.355e+01   1.154e+00    8.388e+02    7.796e+02   8.092e+02   8.091e+02  -1.345e-01  
     160   1.727790e+04   4.932e+02   4.435e+00   1.258e-01   2.377e+01   1.154e+00    8.390e+02    7.792e+02   8.091e+02   8.090e+02  -3.081e-02  
     161   1.727814e+04   4.837e+02   4.559e+00   1.258e-01   2.343e+01   1.164e+00    8.390e+02    7.792e+02   8.091e+02   8.090e+02  -7.053e-02  
     162   1.727838e+04   4.966e+02   5.127e+00   1.258e-01   2.402e+01   1.167e+00    8.390e+02    7.792e+02   8.091e+02   8.090e+02  -5.730e-02  
     163   1.727862e+04   4.706e+02   3.757e+00   1.258e-01   2.274e+01   1.156e+00    8.388e+02    7.790e+02   8.089e+02   8.090e+02   6.624e-02  
     164   1.727885e+04   4.556e+02   6.091e+00   1.258e-01   2.199e+01   1.155e+00    8.388e+02    7.791e+02   8.089e+02   8.090e+02   2.289e-02  
     165   1.727909e+04   4.102e+02   7.846e+00   1.258e-01   1.971e+01   1.146e+00    8.389e+02    7.791e+02   8.090e+02   8.089e+02  -5.783e-02  
     166   1.727933e+04   4.453e+02   4.978e+00   1.258e-01   2.132e+01   1.136e+00    8.388e+02    7.791e+02   8.089e+02   8.089e+02  -2.059e-02  
